C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210130_20210130.csv
C,Time period: 2021-01-30 to 2021-01-30
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-02-04 15:04:34 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-30,01,2711.7,2868.19
D,2021-01-30,02,2670.0,2798.36
D,2021-01-30,03,2629.4,2769.36
D,2021-01-30,04,2634.6,2760.82
D,2021-01-30,05,2651.3,2782.05
D,2021-01-30,06,2760.1,2879.19
D,2021-01-30,07,2859.0,2982.27
D,2021-01-30,08,3024.5,3090.12
D,2021-01-30,09,3123.2,3180.02
D,2021-01-30,10,3137.5,3229.88
D,2021-01-30,11,3080.7,3238.67
D,2021-01-30,12,3040.1,3235.89
D,2021-01-30,13,3009.0,3200.99
D,2021-01-30,14,2952.5,3146.98
D,2021-01-30,15,2943.2,3124.86
D,2021-01-30,16,3008.2,3138.79
D,2021-01-30,17,3192.4,3241.68
D,2021-01-30,18,3366.6,3422.19
D,2021-01-30,19,3333.8,3441.42
D,2021-01-30,20,3309.6,3374.38
D,2021-01-30,21,3229.5,3314.18
D,2021-01-30,22,3088.6,3224.43
D,2021-01-30,23,2961.8,3073.58
D,2021-01-30,24,2808.3,2944.63
T,24 lines
