C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201223_20201223.csv
C,Time period: 2020-12-23 to 2020-12-23
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 12:19:32 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-23,01,2366.2,2346.52
D,2020-12-23,02,2276.1,2267.98
D,2020-12-23,03,2256.4,2232.48
D,2020-12-23,04,2283.9,2241.46
D,2020-12-23,05,2350.7,2311.0
D,2020-12-23,06,2530.4,2468.92
D,2020-12-23,07,2805.1,2706.02
D,2020-12-23,08,3027.8,2889.01
D,2020-12-23,09,3082.4,2976.73
D,2020-12-23,10,3045.8,2985.53
D,2020-12-23,11,3024.7,2969.7
D,2020-12-23,12,2988.8,2943.04
D,2020-12-23,13,2929.1,2928.52
D,2020-12-23,14,2925.0,2911.0
D,2020-12-23,15,2966.7,2912.97
D,2020-12-23,16,3036.8,2949.22
D,2020-12-23,17,3209.9,3124.78
D,2020-12-23,18,3318.5,3236.4
D,2020-12-23,19,3300.7,3184.88
D,2020-12-23,20,3198.6,3107.69
D,2020-12-23,21,3089.8,3009.76
D,2020-12-23,22,2922.4,2865.64
D,2020-12-23,23,2677.5,2683.12
D,2020-12-23,24,2483.4,2504.29
T,24 lines
