"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210804.csv"
"C","Report for: 08/04/2021 - 08/04/2021"
"C","Report generated: 09/24/2021 07:06:15 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/04/2021","01",11706.38
"D","08/04/2021","02",11347.31
"D","08/04/2021","03",11093.59
"D","08/04/2021","04",11054.42
"D","08/04/2021","05",11158.76
"D","08/04/2021","06",11456.17
"D","08/04/2021","07",12120.49
"D","08/04/2021","08",12810.62
"D","08/04/2021","09",13282.37
"D","08/04/2021","10",13647.07
"D","08/04/2021","11",13968.67
"D","08/04/2021","12",14331.1
"D","08/04/2021","13",14619.35
"D","08/04/2021","14",14834.28
"D","08/04/2021","15",15255.81
"D","08/04/2021","16",15417.62
"D","08/04/2021","17",15554.48
"D","08/04/2021","18",15812.74
"D","08/04/2021","19",15813.6
"D","08/04/2021","20",15582.41
"D","08/04/2021","21",15346.23
"D","08/04/2021","22",14616.73
"D","08/04/2021","23",13534.65
"D","08/04/2021","24",12473.99
"T","24 lines"
