C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210918_20210918.csv
C,Time period: 2021-09-18 to 2021-09-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 14:59:20 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-18,01,2281.8,2219.41
D,2021-09-18,02,2178.5,2123.26
D,2021-09-18,03,2107.9,2069.18
D,2021-09-18,04,2073.9,2043.19
D,2021-09-18,05,2071.3,2046.16
D,2021-09-18,06,2124.8,2090.53
D,2021-09-18,07,2223.7,2182.85
D,2021-09-18,08,2316.9,2298.1
D,2021-09-18,09,2476.1,2435.98
D,2021-09-18,10,2536.9,2546.36
D,2021-09-18,11,2620.4,2635.78
D,2021-09-18,12,2691.7,2709.35
D,2021-09-18,13,2736.1,2719.51
D,2021-09-18,14,2759.3,2704.61
D,2021-09-18,15,2788.1,2681.29
D,2021-09-18,16,2884.4,2782.95
D,2021-09-18,17,2945.3,2891.01
D,2021-09-18,18,2928.4,2963.79
D,2021-09-18,19,2968.5,2946.61
D,2021-09-18,20,2900.0,2933.05
D,2021-09-18,21,2807.6,2855.92
D,2021-09-18,22,2674.5,2769.4
D,2021-09-18,23,2554.8,2649.97
D,2021-09-18,24,2372.6,2495.4
T,24 lines
