C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201206_20201206.csv
C,Time period: 2020-12-06 to 2020-12-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-12-10 03:22:55 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-06,01,2160.4,2306.7
D,2020-12-06,02,2091.6,2218.7
D,2020-12-06,03,2050.4,2169.1
D,2020-12-06,04,2049.2,2155.9
D,2020-12-06,05,2087.3,2173.4
D,2020-12-06,06,2153.6,2221.3
D,2020-12-06,07,2220.5,2312.1
D,2020-12-06,08,2290.1,2389.7
D,2020-12-06,09,2380.7,2482.2
D,2020-12-06,10,2393.4,2541.4
D,2020-12-06,11,2385.7,2579.7
D,2020-12-06,12,2412.5,2610.8
D,2020-12-06,13,2435.4,2653.5
D,2020-12-06,14,2455.3,2699.1
D,2020-12-06,15,2504.2,2740.3
D,2020-12-06,16,2578.0,2801.8
D,2020-12-06,17,2815.8,2976.7
D,2020-12-06,18,2931.8,3091.8
D,2020-12-06,19,2924.1,3068.8
D,2020-12-06,20,2858.1,2993.4
D,2020-12-06,21,2774.4,2904.4
D,2020-12-06,22,2662.6,2764.6
D,2020-12-06,23,2523.1,2584.9
D,2020-12-06,24,2370.5,2416.4
T,24 lines
