C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200521_20200521.csv
C,Time period: 2020-05-21 to 2020-05-21
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 09:38:50 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-21,01,1953.6,1833.2
D,2020-05-21,02,1869.1,1762.2
D,2020-05-21,03,1841.6,1726.9
D,2020-05-21,04,1832.5,1718.8
D,2020-05-21,05,1872.5,1746.8
D,2020-05-21,06,1952.3,1821.4
D,2020-05-21,07,2074.0,1950.5
D,2020-05-21,08,2211.3,2069.2
D,2020-05-21,09,2192.7,2158.2
D,2020-05-21,10,2166.9,2186.4
D,2020-05-21,11,2161.8,2204.9
D,2020-05-21,12,2181.0,2231.1
D,2020-05-21,13,2205.3,2266.1
D,2020-05-21,14,2203.0,2279.5
D,2020-05-21,15,2230.0,2281.1
D,2020-05-21,16,2244.5,2324.4
D,2020-05-21,17,2294.9,2392.0
D,2020-05-21,18,2449.3,2465.9
D,2020-05-21,19,2563.2,2458.5
D,2020-05-21,20,2462.8,2420.8
D,2020-05-21,21,2365.4,2390.0
D,2020-05-21,22,2262.4,2299.1
D,2020-05-21,23,2181.8,2142.2
D,2020-05-21,24,2015.8,1985.6
T,24 lines
