C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200821_20200821.csv
C,Time period: 2020-08-21 to 2020-08-21
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-26 00:44:25 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-21,01,2264.2,2287.8
D,2020-08-21,02,2151.4,2180.5
D,2020-08-21,03,2111.4,2127.7
D,2020-08-21,04,2089.4,2095.9
D,2020-08-21,05,2115.5,2113.1
D,2020-08-21,06,2221.8,2213.0
D,2020-08-21,07,2416.2,2374.8
D,2020-08-21,08,2646.6,2574.1
D,2020-08-21,09,2790.9,2749.3
D,2020-08-21,10,2904.1,2883.6
D,2020-08-21,11,3053.8,3023.7
D,2020-08-21,12,3252.9,3173.8
D,2020-08-21,13,3399.5,3319.3
D,2020-08-21,14,3453.9,3455.7
D,2020-08-21,15,3525.8,3595.0
D,2020-08-21,16,3630.6,3712.6
D,2020-08-21,17,3688.6,3790.1
D,2020-08-21,18,3746.5,3818.9
D,2020-08-21,19,3639.6,3729.5
D,2020-08-21,20,3511.9,3620.9
D,2020-08-21,21,3421.5,3537.2
D,2020-08-21,22,3291.4,3362.2
D,2020-08-21,23,3013.5,3135.2
D,2020-08-21,24,2790.0,2909.9
T,24 lines
