C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210504_20210504.csv
C,Time period: 2021-05-04 to 2021-05-04
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-17 22:05:59 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-04,01,1972.8,1869.86
D,2021-05-04,02,1890.8,1806.54
D,2021-05-04,03,1842.4,1775.59
D,2021-05-04,04,1850.7,1774.77
D,2021-05-04,05,1880.5,1813.85
D,2021-05-04,06,2013.5,1938.15
D,2021-05-04,07,2244.9,2162.42
D,2021-05-04,08,2435.8,2392.59
D,2021-05-04,09,2589.9,2515.94
D,2021-05-04,10,2647.2,2584.87
D,2021-05-04,11,2663.8,2615.74
D,2021-05-04,12,2661.7,2642.82
D,2021-05-04,13,2655.2,2625.64
D,2021-05-04,14,2616.9,2555.43
D,2021-05-04,15,2576.4,2514.79
D,2021-05-04,16,2592.9,2498.02
D,2021-05-04,17,2623.2,2485.38
D,2021-05-04,18,2666.0,2511.25
D,2021-05-04,19,2689.3,2527.23
D,2021-05-04,20,2673.3,2542.86
D,2021-05-04,21,2630.8,2502.96
D,2021-05-04,22,2485.8,2368.21
D,2021-05-04,23,2319.4,2194.23
D,2021-05-04,24,2136.0,2022.37
T,24 lines
