"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200531.csv"
"C","Report for: 05/31/2020 - 05/31/2020"
"C","Report generated: 06/10/2020 20:21:07 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/31/2020","01",10600.13
"D","05/31/2020","02",9993.62
"D","05/31/2020","03",10236.88
"D","05/31/2020","04",10132.25
"D","05/31/2020","05",9987.79
"D","05/31/2020","06",9849.34
"D","05/31/2020","07",9671.74
"D","05/31/2020","08",9412.26
"D","05/31/2020","09",9411.74
"D","05/31/2020","10",9411.55
"D","05/31/2020","11",9620.18
"D","05/31/2020","12",10083.42
"D","05/31/2020","13",10183.85
"D","05/31/2020","14",10232.23
"D","05/31/2020","15",9867.2
"D","05/31/2020","16",10206.4
"D","05/31/2020","17",10932.82
"D","05/31/2020","18",11527.83
"D","05/31/2020","19",11992.78
"D","05/31/2020","20",12045.42
"D","05/31/2020","21",11995.38
"D","05/31/2020","22",11552.99
"D","05/31/2020","23",10667.05
"D","05/31/2020","24",9819.31
"T","24 lines"
