"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210624.csv"
"C","Report for: 06/24/2021 - 06/24/2021"
"C","Report generated: 06/29/2021 04:16:52 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/24/2021","01",10721.21
"D","06/24/2021","02",10546.33
"D","06/24/2021","03",10368.5
"D","06/24/2021","04",10241.88
"D","06/24/2021","05",10376.68
"D","06/24/2021","06",10764.34
"D","06/24/2021","07",11230.85
"D","06/24/2021","08",11884.34
"D","06/24/2021","09",12035.99
"D","06/24/2021","10",11952.82
"D","06/24/2021","11",11994.57
"D","06/24/2021","12",12113.25
"D","06/24/2021","13",12273.02
"D","06/24/2021","14",12537.37
"D","06/24/2021","15",12803.43
"D","06/24/2021","16",13231.56
"D","06/24/2021","17",13906.31
"D","06/24/2021","18",14661.91
"D","06/24/2021","19",15063.69
"D","06/24/2021","20",14872.97
"D","06/24/2021","21",14488.88
"D","06/24/2021","22",13992.07
"D","06/24/2021","23",12937.81
"D","06/24/2021","24",11827.13
"T","24 lines"
