C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200604_20200604.csv
C,Time period: 2020-06-04 to 2020-06-04
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 10:24:20 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-04,01,2083.6,2247.3
D,2020-06-04,02,1991.8,2122.8
D,2020-06-04,03,1961.6,2048.1
D,2020-06-04,04,1935.6,2005.1
D,2020-06-04,05,1926.8,2003.2
D,2020-06-04,06,2056.9,2069.1
D,2020-06-04,07,2285.1,2258.3
D,2020-06-04,08,2553.1,2473.3
D,2020-06-04,09,2618.5,2658.2
D,2020-06-04,10,2671.0,2763.7
D,2020-06-04,11,2793.0,2849.1
D,2020-06-04,12,2890.0,2948.3
D,2020-06-04,13,2947.5,3084.6
D,2020-06-04,14,2965.3,3187.0
D,2020-06-04,15,3047.6,3267.3
D,2020-06-04,16,3138.9,3334.0
D,2020-06-04,17,3281.2,3401.9
D,2020-06-04,18,3331.8,3423.6
D,2020-06-04,19,3301.6,3360.5
D,2020-06-04,20,3117.6,3274.5
D,2020-06-04,21,3057.8,3202.7
D,2020-06-04,22,2982.9,3093.2
D,2020-06-04,23,2732.2,2895.8
D,2020-06-04,24,2497.5,2682.4
T,24 lines
