"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200628.csv"
"C","Report for: 06/28/2020 - 06/28/2020"
"C","Report generated: 07/03/2020 19:46:10 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/28/2020","01",11823.27
"D","06/28/2020","02",11194.74
"D","06/28/2020","03",11013.98
"D","06/28/2020","04",11018.1
"D","06/28/2020","05",10915.42
"D","06/28/2020","06",10830.01
"D","06/28/2020","07",11064.56
"D","06/28/2020","08",11532.92
"D","06/28/2020","09",11812.62
"D","06/28/2020","10",12609.53
"D","06/28/2020","11",13526.28
"D","06/28/2020","12",14636.34
"D","06/28/2020","13",15576.53
"D","06/28/2020","14",16047.14
"D","06/28/2020","15",16383.1
"D","06/28/2020","16",16735.61
"D","06/28/2020","17",17037.58
"D","06/28/2020","18",17253.07
"D","06/28/2020","19",16955.04
"D","06/28/2020","20",16335.88
"D","06/28/2020","21",15843.57
"D","06/28/2020","22",15221.55
"D","06/28/2020","23",14145.07
"D","06/28/2020","24",13069.71
"T","24 lines"
