C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200612_20200612.csv
C,Time period: 2020-06-12 to 2020-06-12
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-17 23:31:41 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-12,01,2244.0,2312.1
D,2020-06-12,02,2154.5,2220.5
D,2020-06-12,03,2067.7,2166.3
D,2020-06-12,04,2023.3,2136.8
D,2020-06-12,05,2037.7,2150.7
D,2020-06-12,06,2139.2,2230.8
D,2020-06-12,07,2373.7,2406.3
D,2020-06-12,08,2654.4,2612.8
D,2020-06-12,09,2706.1,2769.6
D,2020-06-12,10,2725.0,2850.5
D,2020-06-12,11,2803.6,2965.0
D,2020-06-12,12,2932.6,3019.6
D,2020-06-12,13,3005.4,3084.0
D,2020-06-12,14,3042.8,3140.6
D,2020-06-12,15,3136.2,3183.3
D,2020-06-12,16,3193.3,3216.3
D,2020-06-12,17,3221.0,3275.5
D,2020-06-12,18,3183.6,3301.7
D,2020-06-12,19,3203.2,3229.2
D,2020-06-12,20,3063.6,3111.0
D,2020-06-12,21,2999.8,2982.4
D,2020-06-12,22,2920.7,2848.7
D,2020-06-12,23,2750.8,2622.7
D,2020-06-12,24,2523.0,2411.6
T,24 lines
