C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210414_20210414.csv
C,Time period: 2021-04-14 to 2021-04-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 09:19:02 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-14,01,1958.7,1929.25
D,2021-04-14,02,1908.2,1859.74
D,2021-04-14,03,1866.7,1830.91
D,2021-04-14,04,1854.8,1825.73
D,2021-04-14,05,1885.3,1870.87
D,2021-04-14,06,2017.1,2015.09
D,2021-04-14,07,2272.2,2216.72
D,2021-04-14,08,2406.1,2354.64
D,2021-04-14,09,2451.9,2406.18
D,2021-04-14,10,2438.8,2377.04
D,2021-04-14,11,2365.2,2336.91
D,2021-04-14,12,2422.3,2342.52
D,2021-04-14,13,2368.4,2342.35
D,2021-04-14,14,2366.6,2321.74
D,2021-04-14,15,2354.0,2311.84
D,2021-04-14,16,2388.7,2329.36
D,2021-04-14,17,2475.5,2386.1
D,2021-04-14,18,2528.0,2473.98
D,2021-04-14,19,2532.3,2504.27
D,2021-04-14,20,2540.5,2551.1
D,2021-04-14,21,2510.3,2521.05
D,2021-04-14,22,2345.5,2388.02
D,2021-04-14,23,2178.6,2203.24
D,2021-04-14,24,2043.5,2032.02
T,24 lines
