"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20211103.csv"
"C","Report for: 11/03/2021 - 11/03/2021"
"C","Report generated: 11/09/2021 14:41:42 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/03/2021","01",10468.91
"D","11/03/2021","02",10346.9
"D","11/03/2021","03",10202.41
"D","11/03/2021","04",10459.54
"D","11/03/2021","05",10709.3
"D","11/03/2021","06",11061.1
"D","11/03/2021","07",12549.58
"D","11/03/2021","08",13699.9
"D","11/03/2021","09",13565.79
"D","11/03/2021","10",12627.61
"D","11/03/2021","11",11899.92
"D","11/03/2021","12",11703.27
"D","11/03/2021","13",11609.94
"D","11/03/2021","14",11821.22
"D","11/03/2021","15",11922.96
"D","11/03/2021","16",12380.37
"D","11/03/2021","17",13159.56
"D","11/03/2021","18",14332.08
"D","11/03/2021","19",14944.64
"D","11/03/2021","20",14611.46
"D","11/03/2021","21",14017.4
"D","11/03/2021","22",13204.0
"D","11/03/2021","23",12177.56
"D","11/03/2021","24",11331.49
"T","24 lines"
