C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20170630_20170813.csv
C,Time period: 2017-06-30 to 2017-08-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:09:14 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2017-06-30,01,2467.8,2399.1
D,2017-06-30,02,2357.4,2297.6
D,2017-06-30,03,2262.0,2239.8
D,2017-06-30,04,2231.4,2230.0
D,2017-06-30,05,2253.0,2265.9
D,2017-06-30,06,2371.0,2399.5
D,2017-06-30,07,2658.0,2681.3
D,2017-06-30,08,3090.2,2971.0
D,2017-06-30,09,3311.9,3153.8
D,2017-06-30,10,3462.6,3255.9
D,2017-06-30,11,3671.6,3323.0
D,2017-06-30,12,3837.9,3408.6
D,2017-06-30,13,4009.9,3497.2
D,2017-06-30,14,4203.3,3623.1
D,2017-06-30,15,4467.9,3790.9
D,2017-06-30,16,4418.1,3886.8
D,2017-06-30,17,4439.4,3981.4
D,2017-06-30,18,4360.2,3993.8
D,2017-06-30,19,4248.6,3840.3
D,2017-06-30,20,3947.7,3691.6
D,2017-06-30,21,3868.4,3550.3
D,2017-06-30,22,3664.9,3390.9
D,2017-06-30,23,3241.9,3167.2
D,2017-06-30,24,2887.4,2924.8
D,2017-07-01,01,2654.4,2735.8
D,2017-07-01,02,2528.2,2589.5
D,2017-07-01,03,2440.1,2500.4
D,2017-07-01,04,2381.7,2445.6
D,2017-07-01,05,2347.7,2421.2
D,2017-07-01,06,2358.6,2420.5
D,2017-07-01,07,2467.8,2545.3
D,2017-07-01,08,2652.0,2747.6
D,2017-07-01,09,2873.0,2977.1
D,2017-07-01,10,3102.3,3193.6
D,2017-07-01,11,3258.1,3400.8
D,2017-07-01,12,3413.5,3601.0
D,2017-07-01,13,3540.1,3745.0
D,2017-07-01,14,3582.8,3792.7
D,2017-07-01,15,3681.1,3809.1
D,2017-07-01,16,3732.0,3808.5
D,2017-07-01,17,3788.4,3777.1
D,2017-07-01,18,3776.4,3697.8
D,2017-07-01,19,3662.4,3617.4
D,2017-07-01,20,3532.7,3515.4
D,2017-07-01,21,3438.2,3481.2
D,2017-07-01,22,3327.9,3392.2
D,2017-07-01,23,3092.9,3215.5
D,2017-07-01,24,2846.3,3033.5
D,2017-07-02,01,2603.2,2878.9
D,2017-07-02,02,2472.7,2745.4
D,2017-07-02,03,2393.1,2647.4
D,2017-07-02,04,2350.1,2572.7
D,2017-07-02,05,2329.7,2530.7
D,2017-07-02,06,2323.2,2499.1
D,2017-07-02,07,2412.5,2563.4
D,2017-07-02,08,2572.6,2701.0
D,2017-07-02,09,2775.5,2911.6
D,2017-07-02,10,2952.6,3064.7
D,2017-07-02,11,3124.5,3187.5
D,2017-07-02,12,3260.9,3293.4
D,2017-07-02,13,3391.9,3377.0
D,2017-07-02,14,3522.1,3456.5
D,2017-07-02,15,3662.6,3538.1
D,2017-07-02,16,3738.2,3613.7
D,2017-07-02,17,3849.6,3676.5
D,2017-07-02,18,3875.5,3699.1
D,2017-07-02,19,3867.2,3661.8
D,2017-07-02,20,3749.8,3562.4
D,2017-07-02,21,3686.5,3463.2
D,2017-07-02,22,3490.8,3394.3
D,2017-07-02,23,3201.0,3221.2
D,2017-07-02,24,2909.3,3001.1
D,2017-07-03,01,2700.1,2826.5
D,2017-07-03,02,2561.3,2710.0
D,2017-07-03,03,2471.3,2635.8
D,2017-07-03,04,2419.6,2595.1
D,2017-07-03,05,2442.2,2608.0
D,2017-07-03,06,2537.8,2677.1
D,2017-07-03,07,2757.1,2889.8
D,2017-07-03,08,3076.3,3129.0
D,2017-07-03,09,3253.7,3317.9
D,2017-07-03,10,3418.1,3458.1
D,2017-07-03,11,3617.9,3577.5
D,2017-07-03,12,3755.8,3658.0
D,2017-07-03,13,3883.3,3689.8
D,2017-07-03,14,3954.9,3731.9
D,2017-07-03,15,4014.3,3775.0
D,2017-07-03,16,4077.3,3815.5
D,2017-07-03,17,4103.8,3858.2
D,2017-07-03,18,4048.0,3842.3
D,2017-07-03,19,3977.0,3700.1
D,2017-07-03,20,3759.7,3527.7
D,2017-07-03,21,3703.5,3367.7
D,2017-07-03,22,3442.8,3216.8
D,2017-07-03,23,3158.3,3007.2
D,2017-07-03,24,2873.2,2788.6
D,2017-07-04,01,2561.4,2597.7
D,2017-07-04,02,2412.3,2458.1
D,2017-07-04,03,2312.0,2358.1
D,2017-07-04,04,2248.1,2291.3
D,2017-07-04,05,2234.2,2262.6
D,2017-07-04,06,2229.9,2264.7
D,2017-07-04,07,2369.2,2380.7
D,2017-07-04,08,2508.3,2519.4
D,2017-07-04,09,2680.0,2670.7
D,2017-07-04,10,2776.8,2810.7
D,2017-07-04,11,2906.2,2926.5
D,2017-07-04,12,3005.6,3025.3
D,2017-07-04,13,3121.4,3106.6
D,2017-07-04,14,3210.9,3171.3
D,2017-07-04,15,3279.3,3216.5
D,2017-07-04,16,3353.4,3270.1
D,2017-07-04,17,3411.6,3319.8
D,2017-07-04,18,3444.5,3340.1
D,2017-07-04,19,3407.9,3278.6
D,2017-07-04,20,3237.9,3167.2
D,2017-07-04,21,3156.6,3095.2
D,2017-07-04,22,3009.7,3004.6
D,2017-07-04,23,2791.4,2834.2
D,2017-07-04,24,2611.5,2656.1
D,2017-07-05,01,2511.4,2494.3
D,2017-07-05,02,2397.7,2362.9
D,2017-07-05,03,2349.7,2291.0
D,2017-07-05,04,2302.4,2254.0
D,2017-07-05,05,2325.3,2267.6
D,2017-07-05,06,2417.0,2355.1
D,2017-07-05,07,2650.9,2612.0
D,2017-07-05,08,2920.8,2867.5
D,2017-07-05,09,3016.0,3061.5
D,2017-07-05,10,3122.4,3209.8
D,2017-07-05,11,3231.5,3331.7
D,2017-07-05,12,3322.3,3421.8
D,2017-07-05,13,3418.7,3487.5
D,2017-07-05,14,3472.2,3566.8
D,2017-07-05,15,3593.4,3629.5
D,2017-07-05,16,3658.7,3682.3
D,2017-07-05,17,3671.4,3728.3
D,2017-07-05,18,3651.6,3720.7
D,2017-07-05,19,3569.1,3593.1
D,2017-07-05,20,3446.1,3446.7
D,2017-07-05,21,3379.4,3338.3
D,2017-07-05,22,3190.9,3228.7
D,2017-07-05,23,2918.3,2974.5
D,2017-07-05,24,2685.0,2714.4
D,2017-07-06,01,2474.3,2510.1
D,2017-07-06,02,2358.1,2364.2
D,2017-07-06,03,2256.9,2280.2
D,2017-07-06,04,2221.3,2247.5
D,2017-07-06,05,2239.0,2267.2
D,2017-07-06,06,2338.1,2361.8
D,2017-07-06,07,2568.0,2639.7
D,2017-07-06,08,2840.8,2916.5
D,2017-07-06,09,3000.7,3096.7
D,2017-07-06,10,3092.0,3225.1
D,2017-07-06,11,3213.4,3335.2
D,2017-07-06,12,3323.5,3410.2
D,2017-07-06,13,3396.7,3493.1
D,2017-07-06,14,3480.0,3581.3
D,2017-07-06,15,3526.1,3655.1
