"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180809_20180823.csv"
"C","Report for: 08/09/2018 - 08/23/2018"
"C","Report generated: 04/13/2020 22:59:08 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/09/2018","01",16546.24
"D","08/09/2018","02",16095.67
"D","08/09/2018","03",15950.72
"D","08/09/2018","04",15764.11
"D","08/09/2018","05",15847.79
"D","08/09/2018","06",16323.83
"D","08/09/2018","07",16862.86
"D","08/09/2018","08",17684.74
"D","08/09/2018","09",18411.75
"D","08/09/2018","10",18939.93
"D","08/09/2018","11",19649.88
"D","08/09/2018","12",20242.52
"D","08/09/2018","13",20825.76
"D","08/09/2018","14",21479.74
"D","08/09/2018","15",21920.83
"D","08/09/2018","16",22234.65
"D","08/09/2018","17",22773.58
"D","08/09/2018","18",23045.84
"D","08/09/2018","19",22713.66
"D","08/09/2018","20",21839.18
"D","08/09/2018","21",21159.28
"D","08/09/2018","22",19861.58
"D","08/09/2018","23",17982.23
"D","08/09/2018","24",16159.5
"D","08/10/2018","01",15313.72
"D","08/10/2018","02",14927.39
"D","08/10/2018","03",14295.81
"D","08/10/2018","04",14149.25
"D","08/10/2018","05",14235.23
"D","08/10/2018","06",14303.0
"D","08/10/2018","07",14687.81
"D","08/10/2018","08",15632.76
"D","08/10/2018","09",16554.92
"D","08/10/2018","10",17242.05
"D","08/10/2018","11",17929.15
"D","08/10/2018","12",18576.44
"D","08/10/2018","13",19210.97
"D","08/10/2018","14",19930.57
"D","08/10/2018","15",20404.71
"D","08/10/2018","16",20728.75
"D","08/10/2018","17",20953.22
"D","08/10/2018","18",20896.24
"D","08/10/2018","19",20368.42
"D","08/10/2018","20",19674.68
"D","08/10/2018","21",19268.85
"D","08/10/2018","22",18231.22
"D","08/10/2018","23",16796.42
"D","08/10/2018","24",15327.22
"D","08/11/2018","01",14187.68
"D","08/11/2018","02",13656.86
"D","08/11/2018","03",13118.2
"D","08/11/2018","04",12776.46
"D","08/11/2018","05",12664.64
"D","08/11/2018","06",12818.63
"D","08/11/2018","07",13181.32
"D","08/11/2018","08",13758.74
"D","08/11/2018","09",14418.29
"D","08/11/2018","10",15103.1
"D","08/11/2018","11",15497.79
"D","08/11/2018","12",15679.34
"D","08/11/2018","13",15673.32
"D","08/11/2018","14",15552.92
"D","08/11/2018","15",15437.44
"D","08/11/2018","16",15414.99
"D","08/11/2018","17",15753.59
"D","08/11/2018","18",15769.22
"D","08/11/2018","19",15690.78
"D","08/11/2018","20",15682.23
"D","08/11/2018","21",15702.56
"D","08/11/2018","22",15185.29
"D","08/11/2018","23",14318.99
"D","08/11/2018","24",13591.74
"D","08/12/2018","01",13246.5
"D","08/12/2018","02",12786.75
"D","08/12/2018","03",12420.82
"D","08/12/2018","04",12478.91
"D","08/12/2018","05",12447.75
"D","08/12/2018","06",12590.69
"D","08/12/2018","07",12881.82
"D","08/12/2018","08",13362.14
"D","08/12/2018","09",13902.68
"D","08/12/2018","10",14415.36
"D","08/12/2018","11",14867.87
"D","08/12/2018","12",15339.84
"D","08/12/2018","13",15684.93
"D","08/12/2018","14",15959.78
"D","08/12/2018","15",16135.92
"D","08/12/2018","16",16352.48
"D","08/12/2018","17",16606.99
"D","08/12/2018","18",16885.83
"D","08/12/2018","19",16853.75
"D","08/12/2018","20",16704.48
"D","08/12/2018","21",16584.25
"D","08/12/2018","22",15831.95
"D","08/12/2018","23",14684.12
"D","08/12/2018","24",13723.93
"D","08/13/2018","01",13740.01
"D","08/13/2018","02",13482.55
"D","08/13/2018","03",13328.42
"D","08/13/2018","04",13280.82
"D","08/13/2018","05",13269.3
"D","08/13/2018","06",14017.48
"D","08/13/2018","07",14292.89
"D","08/13/2018","08",15035.83
"D","08/13/2018","09",15845.41
"D","08/13/2018","10",16340.49
"D","08/13/2018","11",16731.14
"D","08/13/2018","12",16944.16
"D","08/13/2018","13",17090.88
"D","08/13/2018","14",17233.38
"D","08/13/2018","15",17186.45
"D","08/13/2018","16",17108.1
"D","08/13/2018","17",17137.88
"D","08/13/2018","18",17252.06
"D","08/13/2018","19",17186.73
"D","08/13/2018","20",17088.56
"D","08/13/2018","21",16927.1
"D","08/13/2018","22",16111.88
"D","08/13/2018","23",14912.4
"D","08/13/2018","24",13725.14
