"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201010.csv"
"C","Report for: 10/10/2020 - 10/10/2020"
"C","Report generated: 10/16/2020 05:21:30 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/10/2020","01",9720.05
"D","10/10/2020","02",9324.94
"D","10/10/2020","03",9363.43
"D","10/10/2020","04",9243.24
"D","10/10/2020","05",9316.46
"D","10/10/2020","06",9588.85
"D","10/10/2020","07",10418.28
"D","10/10/2020","08",10715.38
"D","10/10/2020","09",10863.0
"D","10/10/2020","10",10878.62
"D","10/10/2020","11",10542.85
"D","10/10/2020","12",10490.6
"D","10/10/2020","13",10545.03
"D","10/10/2020","14",10609.79
"D","10/10/2020","15",10870.52
"D","10/10/2020","16",10933.2
"D","10/10/2020","17",11758.66
"D","10/10/2020","18",12604.88
"D","10/10/2020","19",13215.22
"D","10/10/2020","20",13068.42
"D","10/10/2020","21",12496.26
"D","10/10/2020","22",11854.75
"D","10/10/2020","23",11116.33
"D","10/10/2020","24",10381.67
"T","24 lines"
