C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210525_20210525.csv
C,Time period: 2021-05-25 to 2021-05-25
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-28 18:45:47 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-25,01,1937.8,1910.95
D,2021-05-25,02,1841.4,1832.12
D,2021-05-25,03,1780.3,1790.4
D,2021-05-25,04,1774.5,1776.11
D,2021-05-25,05,1791.8,1809.29
D,2021-05-25,06,1898.5,1900.84
D,2021-05-25,07,2140.8,2100.04
D,2021-05-25,08,2320.5,2282.93
D,2021-05-25,09,2389.9,2386.02
D,2021-05-25,10,2384.8,2433.55
D,2021-05-25,11,2439.2,2488.65
D,2021-05-25,12,2475.8,2533.54
D,2021-05-25,13,2503.3,2588.07
D,2021-05-25,14,2572.1,2635.69
D,2021-05-25,15,2610.9,2691.86
D,2021-05-25,16,2645.7,2777.76
D,2021-05-25,17,2693.9,2862.02
D,2021-05-25,18,2763.7,2941.1
D,2021-05-25,19,2758.4,2878.97
D,2021-05-25,20,2739.2,2799.7
D,2021-05-25,21,2674.2,2767.07
D,2021-05-25,22,2529.1,2632.92
D,2021-05-25,23,2319.4,2425.01
D,2021-05-25,24,2139.6,2223.46
T,24 lines
