C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200801_20200801.csv
C,Time period: 2020-08-01 to 2020-08-01
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-05 01:34:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-01,01,2657.6,2775.6
D,2020-08-01,02,2516.5,2633.5
D,2020-08-01,03,2420.2,2523.2
D,2020-08-01,04,2328.9,2451.8
D,2020-08-01,05,2306.9,2422.0
D,2020-08-01,06,2323.4,2412.9
D,2020-08-01,07,2359.0,2476.6
D,2020-08-01,08,2525.8,2632.8
D,2020-08-01,09,2701.0,2825.6
D,2020-08-01,10,2826.4,3008.1
D,2020-08-01,11,3001.1,3168.4
D,2020-08-01,12,3184.1,3319.3
D,2020-08-01,13,3353.5,3439.0
D,2020-08-01,14,3393.3,3514.1
D,2020-08-01,15,3450.0,3586.3
D,2020-08-01,16,3539.6,3660.1
D,2020-08-01,17,3628.3,3735.3
D,2020-08-01,18,3631.9,3762.6
D,2020-08-01,19,3579.1,3716.6
D,2020-08-01,20,3476.0,3595.1
D,2020-08-01,21,3432.4,3510.3
D,2020-08-01,22,3299.6,3421.6
D,2020-08-01,23,3071.0,3268.3
D,2020-08-01,24,2879.9,3077.1
T,24 lines
