C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210628_20210628.csv
C,Time period: 2021-06-28 to 2021-06-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-30 23:52:59 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-28,01,3092.9,3122.14
D,2021-06-28,02,2958.7,2947.62
D,2021-06-28,03,2831.7,2861.87
D,2021-06-28,04,2778.8,2810.61
D,2021-06-28,05,2767.9,2830.16
D,2021-06-28,06,2881.6,2929.86
D,2021-06-28,07,3059.7,3183.52
D,2021-06-28,08,3398.1,3507.1
D,2021-06-28,09,3673.9,3810.49
D,2021-06-28,10,3854.4,4082.11
D,2021-06-28,11,4106.3,4320.33
D,2021-06-28,12,4303.2,4518.9
D,2021-06-28,13,4508.9,4699.92
D,2021-06-28,14,4656.9,4867.55
D,2021-06-28,15,4789.8,4968.06
D,2021-06-28,16,4897.9,5031.79
D,2021-06-28,17,4899.0,5026.48
D,2021-06-28,18,4877.4,5046.89
D,2021-06-28,19,4790.6,4963.34
D,2021-06-28,20,4696.3,4847.44
D,2021-06-28,21,4555.6,4723.14
D,2021-06-28,22,4314.7,4564.26
D,2021-06-28,23,4042.3,4255.69
D,2021-06-28,24,3672.1,3913.8
T,24 lines
