C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211001_20211001.csv
C,Time period: 2021-10-01 to 2021-10-01
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 17:46:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-01,01,2007.9,1920.51
D,2021-10-01,02,1914.1,1837.0
D,2021-10-01,03,1864.9,1794.89
D,2021-10-01,04,1842.3,1787.08
D,2021-10-01,05,1892.0,1826.06
D,2021-10-01,06,2027.5,1964.33
D,2021-10-01,07,2339.9,2206.75
D,2021-10-01,08,2468.8,2386.82
D,2021-10-01,09,2476.9,2443.44
D,2021-10-01,10,2460.2,2451.64
D,2021-10-01,11,2502.9,2456.24
D,2021-10-01,12,2459.2,2453.91
D,2021-10-01,13,2511.0,2497.77
D,2021-10-01,14,2521.2,2527.59
D,2021-10-01,15,2509.9,2503.27
D,2021-10-01,16,2557.7,2511.35
D,2021-10-01,17,2591.6,2549.2
D,2021-10-01,18,2653.7,2592.48
D,2021-10-01,19,2679.1,2599.15
D,2021-10-01,20,2647.4,2572.97
D,2021-10-01,21,2558.7,2470.9
D,2021-10-01,22,2408.9,2352.7
D,2021-10-01,23,2254.2,2207.41
D,2021-10-01,24,2097.2,2043.98
T,24 lines
