C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210311_20210311.csv
C,Time period: 2021-03-11 to 2021-03-11
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-30 09:28:04 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-11,01,2029.7,2128.82
D,2021-03-11,02,1953.7,2068.53
D,2021-03-11,03,1913.4,2042.05
D,2021-03-11,04,1921.7,2051.16
D,2021-03-11,05,1971.8,2116.85
D,2021-03-11,06,2148.9,2269.81
D,2021-03-11,07,2340.9,2474.98
D,2021-03-11,08,2465.1,2630.13
D,2021-03-11,09,2463.5,2691.83
D,2021-03-11,10,2416.4,2649.77
D,2021-03-11,11,2415.0,2699.56
D,2021-03-11,12,2401.7,2663.62
D,2021-03-11,13,2358.5,2598.25
D,2021-03-11,14,2388.3,2523.31
D,2021-03-11,15,2380.8,2521.99
D,2021-03-11,16,2435.6,2564.34
D,2021-03-11,17,2503.1,2603.6
D,2021-03-11,18,2565.2,2667.1
D,2021-03-11,19,2590.0,2749.42
D,2021-03-11,20,2548.4,2676.59
D,2021-03-11,21,2440.0,2557.14
D,2021-03-11,22,2301.3,2409.49
D,2021-03-11,23,2120.2,2242.48
D,2021-03-11,24,1970.4,2086.48
T,24 lines
