"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201217.csv"
"C","Report for: 12/17/2020 - 12/17/2020"
"C","Report generated: 01/15/2021 10:44:04 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/17/2020","01",13863.64
"D","12/17/2020","02",13384.55
"D","12/17/2020","03",13309.79
"D","12/17/2020","08",15209.52
"D","12/17/2020","09",16053.73
"D","12/17/2020","10",16604.85
"D","12/17/2020","11",16972.82
"D","12/17/2020","12",17189.9
"D","12/17/2020","13",17260.67
"D","12/17/2020","14",17081.95
"D","12/17/2020","15",16876.3
"D","12/17/2020","16",16918.72
"D","12/17/2020","17",17855.43
"D","12/17/2020","18",18740.32
"D","12/17/2020","19",18394.1
"D","12/17/2020","20",17758.5
"D","12/17/2020","21",16941.27
"D","12/17/2020","22",15897.35
"D","12/17/2020","23",14811.4
"D","12/17/2020","24",13929.28
"T","20 lines"
