"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180411_20180425.csv"
"C","Report for: 04/11/2018 - 04/25/2018"
"C","Report generated: 04/13/2020 22:57:15 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/11/2018","01",11223.1
"D","04/11/2018","02",11193.41
"D","04/11/2018","03",11121.24
"D","04/11/2018","04",11110.19
"D","04/11/2018","05",11412.8
"D","04/11/2018","06",12330.32
"D","04/11/2018","07",13980.06
"D","04/11/2018","08",14633.27
"D","04/11/2018","09",14109.88
"D","04/11/2018","10",13316.09
"D","04/11/2018","11",12820.39
"D","04/11/2018","12",12601.72
"D","04/11/2018","13",12400.76
"D","04/11/2018","14",12359.34
"D","04/11/2018","15",12592.02
"D","04/11/2018","16",12812.24
"D","04/11/2018","17",13184.6
"D","04/11/2018","18",13522.76
"D","04/11/2018","19",13920.45
"D","04/11/2018","20",14485.15
"D","04/11/2018","21",14544.33
"D","04/11/2018","22",13716.53
"D","04/11/2018","23",12527.67
"D","04/11/2018","24",11636.52
"D","04/12/2018","01",11072.2
"D","04/12/2018","02",10960.4
"D","04/12/2018","03",10883.57
"D","04/12/2018","04",10908.52
"D","04/12/2018","05",11288.35
"D","04/12/2018","06",12006.07
"D","04/12/2018","07",13387.94
"D","04/12/2018","08",13975.19
"D","04/12/2018","09",13466.25
"D","04/12/2018","10",12819.44
"D","04/12/2018","11",12576.0
"D","04/12/2018","12",12572.28
"D","04/12/2018","13",12555.34
"D","04/12/2018","14",12625.94
"D","04/12/2018","15",12801.13
"D","04/12/2018","16",13081.53
"D","04/12/2018","17",13419.11
"D","04/12/2018","18",13870.8
"D","04/12/2018","19",14200.56
"D","04/12/2018","20",14473.38
"D","04/12/2018","21",14185.98
"D","04/12/2018","22",13307.31
"D","04/12/2018","23",12164.82
"D","04/12/2018","24",11304.1
"D","04/13/2018","01",10840.42
"D","04/13/2018","02",10725.18
"D","04/13/2018","03",10586.72
"D","04/13/2018","04",10762.44
"D","04/13/2018","05",10535.34
"D","04/13/2018","06",11166.83
"D","04/13/2018","07",12388.31
"D","04/13/2018","08",13125.11
"D","04/13/2018","09",13253.1
"D","04/13/2018","10",13442.73
"D","04/13/2018","11",13422.77
"D","04/13/2018","12",13202.3
"D","04/13/2018","13",13024.26
"D","04/13/2018","14",12825.67
"D","04/13/2018","15",12859.46
"D","04/13/2018","16",12728.23
"D","04/13/2018","17",12527.61
"D","04/13/2018","18",12612.29
"D","04/13/2018","19",12836.89
"D","04/13/2018","20",13205.74
"D","04/13/2018","21",13190.94
"D","04/13/2018","22",12518.97
"D","04/13/2018","23",11575.87
"D","04/13/2018","24",10847.95
"D","04/14/2018","01",10471.54
"D","04/14/2018","02",10334.28
"D","04/14/2018","03",10485.82
"D","04/14/2018","04",10494.41
"D","04/14/2018","05",10340.83
"D","04/14/2018","06",10687.04
"D","04/14/2018","07",11251.11
"D","04/14/2018","08",11430.97
"D","04/14/2018","09",11194.1
"D","04/14/2018","10",11166.9
"D","04/14/2018","11",11083.71
"D","04/14/2018","12",11065.75
"D","04/14/2018","13",10977.06
"D","04/14/2018","14",10861.52
"D","04/14/2018","15",10868.5
"D","04/14/2018","16",11100.82
"D","04/14/2018","17",11569.61
"D","04/14/2018","18",12174.58
"D","04/14/2018","19",12583.22
"D","04/14/2018","20",12907.34
"D","04/14/2018","21",12835.67
"D","04/14/2018","22",12303.26
"D","04/14/2018","23",11570.05
"D","04/14/2018","24",10823.98
"D","04/15/2018","01",10537.45
"D","04/15/2018","02",10332.67
"D","04/15/2018","03",10181.26
"D","04/15/2018","04",10120.41
"D","04/15/2018","05",10186.58
"D","04/15/2018","06",10120.59
"D","04/15/2018","07",10465.34
"D","04/15/2018","08",11181.67
"D","04/15/2018","09",12066.05
"D","04/15/2018","10",12846.2
"D","04/15/2018","11",13336.57
"D","04/15/2018","12",13575.45
"D","04/15/2018","13",13671.95
"D","04/15/2018","14",13638.01
"D","04/15/2018","15",13586.6
"D","04/15/2018","16",13653.44
"D","04/15/2018","17",13962.48
"D","04/15/2018","18",14333.4
"D","04/15/2018","19",14501.12
"D","04/15/2018","20",14643.22
"D","04/15/2018","21",14345.98
"D","04/15/2018","22",13555.18
"D","04/15/2018","23",12571.08
"D","04/15/2018","24",11686.88
"D","04/16/2018","01",11264.57
"D","04/16/2018","02",10987.69
"D","04/16/2018","03",10827.9
"D","04/16/2018","04",11107.47
"D","04/16/2018","05",11252.77
"D","04/16/2018","06",11769.44
"D","04/16/2018","07",13082.22
"D","04/16/2018","08",14162.43
"D","04/16/2018","09",14833.85
"D","04/16/2018","10",15256.22
"D","04/16/2018","11",15476.73
"D","04/16/2018","12",15528.58
"D","04/16/2018","13",15423.57
"D","04/16/2018","14",15329.33
"D","04/16/2018","15",15093.41
"D","04/16/2018","16",14912.78
"D","04/16/2018","17",15099.49
"D","04/16/2018","18",15051.66
"D","04/16/2018","19",14878.36
"D","04/16/2018","20",14865.36
"D","04/16/2018","21",14578.91
"D","04/16/2018","22",13805.78
"D","04/16/2018","23",12667.33
"D","04/16/2018","24",11847.78
"D","04/17/2018","01",11153.28
"D","04/17/2018","02",10787.98
"D","04/17/2018","03",10716.01
"D","04/17/2018","04",10766.78
"D","04/17/2018","05",11116.34
"D","04/17/2018","06",11535.58
"D","04/17/2018","07",12580.08
"D","04/17/2018","08",13398.36
"D","04/17/2018","09",13455.65
"D","04/17/2018","10",13345.32
"D","04/17/2018","11",13460.64
"D","04/17/2018","12",13396.99
"D","04/17/2018","13",13189.46
"D","04/17/2018","14",13481.17
"D","04/17/2018","15",13331.11
"D","04/17/2018","16",13720.69
"D","04/17/2018","17",14221.42
"D","04/17/2018","18",14236.59
"D","04/17/2018","19",14295.13
"D","04/17/2018","20",14583.39
"D","04/17/2018","21",14470.44
"D","04/17/2018","22",13671.2
"D","04/17/2018","23",12882.63
"D","04/17/2018","24",12044.32
"D","04/18/2018","01",11488.6
"D","04/18/2018","02",11321.36
"D","04/18/2018","03",11271.6
"D","04/18/2018","04",11207.53
"D","04/18/2018","05",11164.03
"D","04/18/2018","06",11698.81
"D","04/18/2018","07",12995.8
"D","04/18/2018","08",13763.74
"D","04/18/2018","09",13754.35
"D","04/18/2018","10",13510.94
"D","04/18/2018","11",13247.0
"D","04/18/2018","12",12939.63
"D","04/18/2018","13",12614.49
"D","04/18/2018","14",12884.06
"D","04/18/2018","15",12955.98
"D","04/18/2018","16",12960.58
"D","04/18/2018","17",12932.02
"D","04/18/2018","18",13266.19
"D","04/18/2018","19",13733.78
"D","04/18/2018","20",14163.96
"D","04/18/2018","21",14198.78
"D","04/18/2018","22",13421.38
"D","04/18/2018","23",12296.16
"D","04/18/2018","24",11482.31
"D","04/19/2018","01",10705.75
"D","04/19/2018","02",10468.12
"D","04/19/2018","03",10380.33
