"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190330_20190413.csv"
"C","Report for: 03/30/2019 - 04/13/2019"
"C","Report generated: 05/01/2020 16:51:33 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/30/2019","01",10550.06
"D","03/30/2019","02",10446.9
"D","03/30/2019","03",10237.92
"D","03/30/2019","04",10152.36
"D","03/30/2019","05",10225.82
"D","03/30/2019","06",10591.3
"D","03/30/2019","07",10994.54
"D","03/30/2019","08",11711.21
"D","03/30/2019","09",12032.71
"D","03/30/2019","10",12087.06
"D","03/30/2019","11",11705.6
"D","03/30/2019","12",11128.27
"D","03/30/2019","13",10806.73
"D","03/30/2019","14",10775.66
"D","03/30/2019","15",10561.48
"D","03/30/2019","16",10721.24
"D","03/30/2019","17",11160.46
"D","03/30/2019","18",11569.58
"D","03/30/2019","19",12116.08
"D","03/30/2019","20",12581.98
"D","03/30/2019","21",12425.78
"D","03/30/2019","22",11866.67
"D","03/30/2019","23",11102.33
"D","03/30/2019","24",10541.09
"D","03/31/2019","01",9984.22
"D","03/31/2019","02",9741.21
"D","03/31/2019","03",9629.99
"D","03/31/2019","04",9684.74
"D","03/31/2019","05",9716.14
"D","03/31/2019","06",9672.88
"D","03/31/2019","07",10092.82
"D","03/31/2019","08",10531.54
"D","03/31/2019","09",10934.7
"D","03/31/2019","10",10766.49
"D","03/31/2019","11",11091.92
"D","03/31/2019","12",11861.94
"D","03/31/2019","13",12336.86
"D","03/31/2019","14",12378.77
"D","03/31/2019","15",12326.72
"D","03/31/2019","16",12687.09
"D","03/31/2019","17",12907.61
"D","03/31/2019","18",13247.54
"D","03/31/2019","19",13357.86
"D","03/31/2019","20",13581.75
"D","03/31/2019","21",13307.81
"D","03/31/2019","22",12512.96
"D","03/31/2019","23",11719.94
"D","03/31/2019","24",11163.79
"D","04/01/2019","01",10545.24
"D","04/01/2019","02",10584.45
"D","04/01/2019","03",10636.43
"D","04/01/2019","04",10616.08
"D","04/01/2019","05",10682.68
"D","04/01/2019","06",11872.23
"D","04/01/2019","07",13214.76
"D","04/01/2019","08",13948.15
"D","04/01/2019","09",13426.83
"D","04/01/2019","10",12726.96
"D","04/01/2019","11",12233.74
"D","04/01/2019","12",11926.2
"D","04/01/2019","13",11650.16
"D","04/01/2019","14",11572.51
"D","04/01/2019","15",11564.53
"D","04/01/2019","16",11637.5
"D","04/01/2019","17",12251.56
"D","04/01/2019","18",13107.7
"D","04/01/2019","19",13991.27
"D","04/01/2019","20",14687.92
"D","04/01/2019","21",14587.7
"D","04/01/2019","22",13838.24
"D","04/01/2019","23",12699.58
"D","04/01/2019","24",11695.37
"D","04/02/2019","01",11080.83
"D","04/02/2019","02",11066.25
"D","04/02/2019","03",10932.5
"D","04/02/2019","04",11024.9
"D","04/02/2019","05",11414.98
"D","04/02/2019","06",12263.78
"D","04/02/2019","07",13961.65
"D","04/02/2019","08",14434.94
"D","04/02/2019","09",13692.53
"D","04/02/2019","10",12851.03
"D","04/02/2019","11",12236.37
"D","04/02/2019","12",11905.26
"D","04/02/2019","13",11623.62
"D","04/02/2019","14",11594.0
"D","04/02/2019","15",11649.32
"D","04/02/2019","16",11917.34
"D","04/02/2019","17",12446.18
"D","04/02/2019","18",13464.86
"D","04/02/2019","19",14134.22
"D","04/02/2019","20",14602.66
"D","04/02/2019","21",14311.98
"D","04/02/2019","22",13453.48
"D","04/02/2019","23",12228.37
"D","04/02/2019","24",11166.3
"D","04/03/2019","01",10782.63
"D","04/03/2019","02",10750.75
"D","04/03/2019","03",10598.33
"D","04/03/2019","04",10600.48
"D","04/03/2019","05",10969.04
"D","04/03/2019","06",11600.88
"D","04/03/2019","07",13116.68
"D","04/03/2019","08",14065.61
"D","04/03/2019","09",14031.87
"D","04/03/2019","10",13426.26
"D","04/03/2019","11",12513.4
"D","04/03/2019","12",11727.59
"D","04/03/2019","13",11510.98
"D","04/03/2019","14",11691.5
"D","04/03/2019","15",11761.21
"D","04/03/2019","16",11646.5
"D","04/03/2019","17",11858.02
"D","04/03/2019","18",12701.82
"D","04/03/2019","19",13350.59
"D","04/03/2019","20",13944.49
"D","04/03/2019","21",13884.96
"D","04/03/2019","22",13086.56
"D","04/03/2019","23",12143.07
"D","04/03/2019","24",11228.69
"D","04/04/2019","01",10870.48
"D","04/04/2019","02",10874.09
"D","04/04/2019","03",10757.78
"D","04/04/2019","04",10795.21
"D","04/04/2019","05",11142.88
"D","04/04/2019","06",11698.35
"D","04/04/2019","07",13078.56
"D","04/04/2019","08",13714.9
"D","04/04/2019","09",13105.67
"D","04/04/2019","10",12324.5
"D","04/04/2019","11",11877.82
"D","04/04/2019","12",11764.71
"D","04/04/2019","13",11543.88
