C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210121_20210121.csv
C,Time period: 2021-01-21 to 2021-01-21
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-26 11:27:19 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-21,01,2404.8,2425.98
D,2021-01-21,02,2332.1,2368.16
D,2021-01-21,03,2309.6,2347.74
D,2021-01-21,04,2333.0,2368.39
D,2021-01-21,05,2386.2,2436.42
D,2021-01-21,06,2594.8,2587.59
D,2021-01-21,07,2825.6,2841.85
D,2021-01-21,08,2951.7,3052.22
D,2021-01-21,09,2961.7,3166.51
D,2021-01-21,10,2945.0,3198.15
D,2021-01-21,11,2941.0,3180.55
D,2021-01-21,12,2901.2,3140.46
D,2021-01-21,13,2870.8,3136.82
D,2021-01-21,14,2864.1,3217.12
D,2021-01-21,15,2863.8,3218.36
D,2021-01-21,16,2937.1,3181.82
D,2021-01-21,17,3053.8,3222.26
D,2021-01-21,18,3164.9,3323.68
D,2021-01-21,19,3117.8,3255.92
D,2021-01-21,20,3054.0,3159.92
D,2021-01-21,21,2942.0,3031.66
D,2021-01-21,22,2765.3,2855.55
D,2021-01-21,23,2545.7,2654.56
D,2021-01-21,24,2485.0,2484.04
T,24 lines
