"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200620.csv"
"C","Report for: 06/20/2020 - 06/20/2020"
"C","Report generated: 06/24/2020 14:21:11 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/20/2020","01",13379.01
"D","06/20/2020","02",12931.64
"D","06/20/2020","03",12738.42
"D","06/20/2020","04",12355.27
"D","06/20/2020","05",12181.16
"D","06/20/2020","06",12263.64
"D","06/20/2020","07",12791.45
"D","06/20/2020","08",13487.82
"D","06/20/2020","09",13928.15
"D","06/20/2020","10",14367.9
"D","06/20/2020","11",15096.93
"D","06/20/2020","12",15950.36
"D","06/20/2020","13",16667.63
"D","06/20/2020","14",17155.66
"D","06/20/2020","15",17669.91
"D","06/20/2020","16",18229.62
"D","06/20/2020","17",18873.06
"D","06/20/2020","18",19487.49
"D","06/20/2020","19",19646.96
"D","06/20/2020","20",19133.03
"D","06/20/2020","21",18466.48
"D","06/20/2020","22",17834.65
"D","06/20/2020","23",16536.16
"D","06/20/2020","24",15137.24
"T","24 lines"
