C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210317_20210317.csv
C,Time period: 2021-03-17 to 2021-03-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-31 08:33:43 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-17,01,2203.5,2313.76
D,2021-03-17,02,2132.6,2254.24
D,2021-03-17,03,2101.6,2225.18
D,2021-03-17,04,2135.5,2232.96
D,2021-03-17,05,2166.9,2292.73
D,2021-03-17,06,2348.7,2448.06
D,2021-03-17,07,2646.0,2688.88
D,2021-03-17,08,2799.1,2868.58
D,2021-03-17,09,2864.6,2881.38
D,2021-03-17,10,2789.1,2814.2
D,2021-03-17,11,2705.4,2716.46
D,2021-03-17,12,2632.3,2640.34
D,2021-03-17,13,2630.1,2582.64
D,2021-03-17,14,2585.5,2529.55
D,2021-03-17,15,2573.2,2496.32
D,2021-03-17,16,2569.0,2492.5
D,2021-03-17,17,2647.4,2537.48
D,2021-03-17,18,2680.6,2616.42
D,2021-03-17,19,2711.5,2675.51
D,2021-03-17,20,2762.6,2745.61
D,2021-03-17,21,2619.4,2683.17
D,2021-03-17,22,2481.6,2563.91
D,2021-03-17,23,2313.3,2408.56
D,2021-03-17,24,2186.3,2249.58
T,24 lines
