C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201208_20201208.csv
C,Time period: 2020-12-08 to 2020-12-08
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 07:50:59 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-08,01,2348.5,2340.89
D,2020-12-08,02,2287.6,2274.48
D,2020-12-08,03,2244.9,2236.57
D,2020-12-08,04,2246.9,2250.02
D,2020-12-08,05,2339.3,2320.39
D,2020-12-08,06,2531.4,2480.5
D,2020-12-08,07,2830.7,2745.15
D,2020-12-08,08,3060.6,2956.06
D,2020-12-08,09,3031.8,3091.02
D,2020-12-08,10,3041.7,3138.1
D,2020-12-08,11,3020.3,3147.85
D,2020-12-08,12,3037.5,3150.02
D,2020-12-08,13,3019.8,3151.96
D,2020-12-08,14,3002.9,3140.05
D,2020-12-08,15,2929.9,3173.33
D,2020-12-08,16,3115.0,3197.59
D,2020-12-08,17,3243.5,3313.82
D,2020-12-08,18,3318.9,3405.27
D,2020-12-08,19,3250.7,3340.35
D,2020-12-08,20,3183.3,3242.02
D,2020-12-08,21,3174.6,3110.56
D,2020-12-08,22,2940.7,2942.06
D,2020-12-08,23,2702.2,2732.37
D,2020-12-08,24,2508.0,2543.41
T,24 lines
