C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210714_20210714.csv
C,Time period: 2021-07-14 to 2021-07-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-07-21 02:49:50 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-14,01,2313.2,2259.0
D,2021-07-14,02,2204.9,2172.44
D,2021-07-14,03,2150.2,2123.88
D,2021-07-14,04,2124.6,2112.95
D,2021-07-14,05,2165.0,2150.67
D,2021-07-14,06,2289.0,2267.77
D,2021-07-14,07,2518.9,2486.42
D,2021-07-14,08,2745.8,2702.38
D,2021-07-14,09,2899.3,2884.04
D,2021-07-14,10,2994.9,2987.26
D,2021-07-14,11,3103.9,3065.9
D,2021-07-14,12,3203.1,3146.4
D,2021-07-14,13,3305.6,3240.68
D,2021-07-14,14,3401.4,3275.81
D,2021-07-14,15,3440.9,3310.97
D,2021-07-14,16,3563.1,3340.21
D,2021-07-14,17,3588.5,3478.79
D,2021-07-14,18,3577.5,3620.2
D,2021-07-14,19,3544.9,3575.54
D,2021-07-14,20,3456.8,3455.02
D,2021-07-14,21,3378.8,3374.0
D,2021-07-14,22,3239.7,3288.34
D,2021-07-14,23,3042.9,3114.84
D,2021-07-14,24,2812.3,2909.94
T,24 lines
