"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201219.csv"
"C","Report for: 12/19/2020 - 12/19/2020"
"C","Report generated: 01/15/2021 11:25:50 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/19/2020","01",13664.17
"D","12/19/2020","02",13112.35
"D","12/19/2020","03",12813.9
"D","12/19/2020","04",12789.23
"D","12/19/2020","05",12971.8
"D","12/19/2020","06",13414.84
"D","12/19/2020","07",14173.9
"D","12/19/2020","08",15008.17
"D","12/19/2020","09",15697.48
"D","12/19/2020","10",15845.46
"D","12/19/2020","11",15704.58
"D","12/19/2020","12",15422.88
"D","12/19/2020","13",15144.64
"D","12/19/2020","14",15139.05
"D","12/19/2020","15",15309.3
"D","12/19/2020","16",15469.69
"D","12/19/2020","17",16613.91
"D","12/19/2020","18",17417.24
"D","12/19/2020","19",17175.65
"D","12/19/2020","20",16681.23
"D","12/19/2020","21",16152.15
"D","12/19/2020","22",15448.41
"D","12/19/2020","23",14477.56
"D","12/19/2020","24",13525.21
"T","24 lines"
