C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201216_20201216.csv
C,Time period: 2020-12-16 to 2020-12-16
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 10:22:51 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-16,01,2450.7,2501.64
D,2020-12-16,02,2379.8,2433.15
D,2020-12-16,03,2367.4,2413.71
D,2020-12-16,04,2383.8,2438.43
D,2020-12-16,05,2456.8,2512.73
D,2020-12-16,06,2637.1,2682.96
D,2020-12-16,07,2989.8,2944.07
D,2020-12-16,08,3228.8,3152.64
D,2020-12-16,09,3278.5,3233.86
D,2020-12-16,10,3287.0,3259.6
D,2020-12-16,11,3195.9,3260.76
D,2020-12-16,12,3168.0,3223.24
D,2020-12-16,13,3163.6,3232.03
D,2020-12-16,14,3152.5,3223.23
D,2020-12-16,15,3187.3,3281.52
D,2020-12-16,16,3231.5,3339.06
D,2020-12-16,17,3361.8,3487.44
D,2020-12-16,18,3464.8,3557.14
D,2020-12-16,19,3370.5,3494.97
D,2020-12-16,20,3308.3,3391.04
D,2020-12-16,21,3192.5,3254.35
D,2020-12-16,22,2956.2,3078.99
D,2020-12-16,23,2751.1,2890.59
D,2020-12-16,24,2550.1,2706.83
T,24 lines
