"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210218.csv"
"C","Report for: 02/18/2021 - 02/18/2021"
"C","Report generated: 03/01/2021 20:52:04 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/18/2021","01",13103.08
"D","02/18/2021","02",12939.37
"D","02/18/2021","03",12775.5
"D","02/18/2021","04",13011.52
"D","02/18/2021","05",12939.48
"D","02/18/2021","06",13402.49
"D","02/18/2021","07",14636.06
"D","02/18/2021","08",15539.07
"D","02/18/2021","09",15873.96
"D","02/18/2021","10",16042.54
"D","02/18/2021","11",16168.02
"D","02/18/2021","12",16210.22
"D","02/18/2021","13",16357.54
"D","02/18/2021","14",16435.82
"D","02/18/2021","15",16362.87
"D","02/18/2021","16",16428.41
"D","02/18/2021","17",16685.1
"D","02/18/2021","18",17448.54
"D","02/18/2021","19",17556.65
"D","02/18/2021","20",16957.84
"D","02/18/2021","21",16149.36
"D","02/18/2021","22",15229.4
"D","02/18/2021","23",14202.84
"D","02/18/2021","24",13285.14
"T","24 lines"
