C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201029_20201029.csv
C,Time period: 2020-10-29 to 2020-10-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-04 01:31:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-29,01,2029.1,1983.3
D,2020-10-29,02,1963.1,1909.7
D,2020-10-29,03,1920.8,1874.0
D,2020-10-29,04,1894.6,1871.4
D,2020-10-29,05,1952.8,1915.6
D,2020-10-29,06,2070.0,2063.2
D,2020-10-29,07,2319.5,2305.0
D,2020-10-29,08,2575.8,2530.4
D,2020-10-29,09,2664.0,2652.3
D,2020-10-29,10,2701.1,2719.6
D,2020-10-29,11,2722.5,2756.6
D,2020-10-29,12,2723.4,2789.3
D,2020-10-29,13,2728.8,2820.2
D,2020-10-29,14,2719.3,2812.8
D,2020-10-29,15,2724.6,2783.8
D,2020-10-29,16,2744.8,2778.3
D,2020-10-29,17,2810.1,2817.9
D,2020-10-29,18,2893.1,2899.0
D,2020-10-29,19,2964.8,2875.8
D,2020-10-29,20,2831.5,2772.5
D,2020-10-29,21,2743.6,2645.3
D,2020-10-29,22,2551.7,2507.2
D,2020-10-29,23,2377.4,2331.9
D,2020-10-29,24,2187.8,2158.7
T,24 lines
