"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210205.csv"
"C","Report for: 02/05/2021 - 02/05/2021"
"C","Report generated: 02/10/2021 01:27:07 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/05/2021","01",12976.17
"D","02/05/2021","02",13127.8
"D","02/05/2021","03",13016.01
"D","02/05/2021","04",13037.28
"D","02/05/2021","05",13358.87
"D","02/05/2021","06",13847.34
"D","02/05/2021","07",14534.25
"D","02/05/2021","08",15471.8
"D","02/05/2021","09",16037.5
"D","02/05/2021","10",16299.18
"D","02/05/2021","11",16359.49
"D","02/05/2021","12",16290.83
"D","02/05/2021","13",16042.27
"D","02/05/2021","14",15642.75
"D","02/05/2021","15",15317.84
"D","02/05/2021","16",15130.2
"D","02/05/2021","17",15403.2
"D","02/05/2021","18",16265.91
"D","02/05/2021","19",16307.77
"D","02/05/2021","20",15730.06
"D","02/05/2021","21",15305.22
"D","02/05/2021","23",13707.18
"D","02/05/2021","24",13263.05
"T","23 lines"
