C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200513_20200513.csv
C,Time period: 2020-05-13 to 2020-05-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-27 11:07:58 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-13,01,1895.9,1913.2
D,2020-05-13,02,1827.6,1852.0
D,2020-05-13,03,1802.4,1832.2
D,2020-05-13,04,1848.8,1835.2
D,2020-05-13,05,1895.0,1875.3
D,2020-05-13,06,1999.0,1968.9
D,2020-05-13,07,2190.2,2093.9
D,2020-05-13,08,2249.6,2183.0
D,2020-05-13,09,2226.2,2230.7
D,2020-05-13,10,2190.6,2214.2
D,2020-05-13,11,2191.4,2194.9
D,2020-05-13,12,2174.8,2200.1
D,2020-05-13,13,2174.1,2206.3
D,2020-05-13,14,2136.9,2183.0
D,2020-05-13,15,2151.9,2159.0
D,2020-05-13,16,2154.6,2166.8
D,2020-05-13,17,2242.4,2211.7
D,2020-05-13,18,2320.3,2302.4
D,2020-05-13,19,2444.8,2345.0
D,2020-05-13,20,2408.5,2360.0
D,2020-05-13,21,2435.3,2365.7
D,2020-05-13,22,2328.6,2272.2
D,2020-05-13,23,2138.1,2129.9
D,2020-05-13,24,2017.6,1989.1
T,24 lines
