C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210517_20210517.csv
C,Time period: 2021-05-17 to 2021-05-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-24 17:35:27 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-17,01,1917.2,1899.78
D,2021-05-17,02,1834.6,1824.05
D,2021-05-17,03,1790.0,1781.73
D,2021-05-17,04,1789.8,1774.35
D,2021-05-17,05,1818.4,1806.74
D,2021-05-17,06,1917.4,1903.42
D,2021-05-17,07,2126.3,2103.33
D,2021-05-17,08,2290.3,2296.34
D,2021-05-17,09,2379.8,2407.82
D,2021-05-17,10,2411.3,2469.78
D,2021-05-17,11,2504.6,2505.05
D,2021-05-17,12,2486.2,2542.17
D,2021-05-17,13,2533.5,2586.98
D,2021-05-17,14,2603.9,2605.16
D,2021-05-17,15,2592.4,2572.48
D,2021-05-17,16,2558.8,2591.91
D,2021-05-17,17,2637.2,2645.44
D,2021-05-17,18,2646.0,2671.42
D,2021-05-17,19,2649.6,2637.98
D,2021-05-17,20,2625.4,2610.04
D,2021-05-17,21,2608.4,2592.32
D,2021-05-17,22,2496.7,2457.26
D,2021-05-17,23,2285.3,2267.14
D,2021-05-17,24,2090.1,2080.18
T,24 lines
