"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170814_20170828.csv"
"C","Report for: 08/14/2017 - 08/28/2017"
"C","Report generated: 04/13/2020 22:53:29 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/14/2017","01",12740.49
"D","08/14/2017","02",12192.23
"D","08/14/2017","03",11999.91
"D","08/14/2017","04",11923.99
"D","08/14/2017","05",12171.43
"D","08/14/2017","06",12370.71
"D","08/14/2017","07",12823.13
"D","08/14/2017","08",13982.47
"D","08/14/2017","09",14838.32
"D","08/14/2017","10",15438.17
"D","08/14/2017","11",15979.92
"D","08/14/2017","12",16582.48
"D","08/14/2017","13",16989.08
"D","08/14/2017","14",17650.31
"D","08/14/2017","15",17950.74
"D","08/14/2017","16",18116.98
"D","08/14/2017","17",18146.26
"D","08/14/2017","18",18219.94
"D","08/14/2017","19",18005.28
"D","08/14/2017","20",17731.07
"D","08/14/2017","21",17678.91
"D","08/14/2017","22",16662.34
"D","08/14/2017","23",15178.08
"D","08/14/2017","24",13899.68
"D","08/15/2017","01",13222.95
"D","08/15/2017","02",13289.63
"D","08/15/2017","03",13002.39
"D","08/15/2017","04",12852.0
"D","08/15/2017","05",13057.02
"D","08/15/2017","06",13577.2
"D","08/15/2017","07",14400.27
"D","08/15/2017","08",15078.72
"D","08/15/2017","09",15806.71
"D","08/15/2017","10",16285.08
"D","08/15/2017","11",16764.34
"D","08/15/2017","12",17230.8
"D","08/15/2017","13",17607.87
"D","08/15/2017","14",17911.42
"D","08/15/2017","15",17972.55
"D","08/15/2017","16",17797.93
"D","08/15/2017","17",17697.51
"D","08/15/2017","18",17663.47
"D","08/15/2017","19",17469.35
"D","08/15/2017","20",17277.11
"D","08/15/2017","21",17247.4
"D","08/15/2017","22",16375.93
"D","08/15/2017","23",15016.25
"D","08/15/2017","24",13927.51
"D","08/16/2017","01",13446.04
"D","08/16/2017","02",13124.85
"D","08/16/2017","03",13028.92
"D","08/16/2017","04",12873.11
"D","08/16/2017","05",13035.89
"D","08/16/2017","06",13645.28
"D","08/16/2017","07",14387.53
"D","08/16/2017","08",15243.38
"D","08/16/2017","09",15794.42
"D","08/16/2017","10",16342.82
"D","08/16/2017","11",16861.96
"D","08/16/2017","12",17352.7
"D","08/16/2017","13",17759.98
"D","08/16/2017","14",18325.47
"D","08/16/2017","15",18621.85
"D","08/16/2017","16",18894.52
"D","08/16/2017","17",19236.92
"D","08/16/2017","18",19396.93
"D","08/16/2017","19",19018.31
"D","08/16/2017","20",18376.78
"D","08/16/2017","21",18081.55
"D","08/16/2017","22",16935.6
"D","08/16/2017","23",15293.85
"D","08/16/2017","24",13719.58
"D","08/17/2017","01",12786.42
"D","08/17/2017","02",12336.38
"D","08/17/2017","03",12308.1
"D","08/17/2017","04",12085.2
"D","08/17/2017","05",12155.0
"D","08/17/2017","06",12570.6
"D","08/17/2017","07",13285.39
"D","08/17/2017","08",14001.55
"D","08/17/2017","09",14400.92
"D","08/17/2017","10",14827.92
"D","08/17/2017","11",15236.24
"D","08/17/2017","12",15560.38
"D","08/17/2017","13",15889.08
"D","08/17/2017","14",16406.16
"D","08/17/2017","15",16942.48
"D","08/17/2017","16",17435.59
"D","08/17/2017","17",17886.06
"D","08/17/2017","18",18096.99
"D","08/17/2017","19",17757.73
"D","08/17/2017","20",17278.19
"D","08/17/2017","21",17177.72
"D","08/17/2017","22",16181.68
