C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210109_20210109.csv
C,Time period: 2021-01-09 to 2021-01-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-17 08:07:24 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-09,01,2453.8,2407.76
D,2021-01-09,02,2370.9,2336.91
D,2021-01-09,03,2321.7,2305.28
D,2021-01-09,04,2301.9,2296.02
D,2021-01-09,05,2330.8,2324.06
D,2021-01-09,06,2442.8,2399.55
D,2021-01-09,07,2565.1,2514.97
D,2021-01-09,08,2667.6,2619.4
D,2021-01-09,09,2771.4,2691.17
D,2021-01-09,10,2809.4,2695.44
D,2021-01-09,11,2777.1,2687.78
D,2021-01-09,12,2746.2,2680.68
D,2021-01-09,13,2730.9,2687.12
D,2021-01-09,14,2696.7,2710.95
D,2021-01-09,15,2751.4,2759.09
D,2021-01-09,16,2847.0,2814.52
D,2021-01-09,17,2998.2,2935.9
D,2021-01-09,18,3083.7,3049.2
D,2021-01-09,19,3071.2,3021.62
D,2021-01-09,20,3000.2,2951.92
D,2021-01-09,21,2959.0,2862.66
D,2021-01-09,22,2835.4,2744.75
D,2021-01-09,23,2696.5,2599.93
D,2021-01-09,24,2539.1,2468.46
T,24 lines
