C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200914_20200914.csv
C,Time period: 2020-09-14 to 2020-09-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-18 17:06:21 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-14,01,2260.9,2165.6
D,2020-09-14,02,2193.9,2088.6
D,2020-09-14,03,2149.1,2057.4
D,2020-09-14,04,2128.1,2062.0
D,2020-09-14,05,2167.4,2127.7
D,2020-09-14,06,2308.2,2265.7
D,2020-09-14,07,2544.2,2472.2
D,2020-09-14,08,2780.0,2628.7
D,2020-09-14,09,2921.0,2739.5
D,2020-09-14,10,2961.1,2774.3
D,2020-09-14,11,2956.3,2792.9
D,2020-09-14,12,3030.4,2816.9
D,2020-09-14,13,3086.4,2853.3
D,2020-09-14,14,3112.2,2868.2
D,2020-09-14,15,3134.1,2892.0
D,2020-09-14,16,3109.5,2914.8
D,2020-09-14,17,3127.3,2929.8
D,2020-09-14,18,3107.6,2914.9
D,2020-09-14,19,3040.0,2827.8
D,2020-09-14,20,2997.9,2778.6
D,2020-09-14,21,2905.3,2637.1
D,2020-09-14,22,2722.8,2458.7
D,2020-09-14,23,2555.5,2260.5
D,2020-09-14,24,2326.3,2084.9
T,24 lines
