C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210612_20210612.csv
C,Time period: 2021-06-12 to 2021-06-12
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-16 07:03:31 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-12,01,2155.9,2096.42
D,2021-06-12,02,2068.5,2010.83
D,2021-06-12,03,1998.0,1962.12
D,2021-06-12,04,1933.7,1935.08
D,2021-06-12,05,1935.2,1938.95
D,2021-06-12,06,1950.5,1965.06
D,2021-06-12,07,1980.8,2028.24
D,2021-06-12,08,2088.1,2124.3
D,2021-06-12,09,2234.2,2240.5
D,2021-06-12,10,2339.5,2348.7
D,2021-06-12,11,2338.1,2414.99
D,2021-06-12,12,2375.1,2399.81
D,2021-06-12,13,2410.4,2398.46
D,2021-06-12,14,2411.9,2385.28
D,2021-06-12,15,2410.4,2422.1
D,2021-06-12,16,2379.4,2466.63
D,2021-06-12,17,2408.6,2535.0
D,2021-06-12,18,2511.9,2599.44
D,2021-06-12,19,2550.3,2636.27
D,2021-06-12,20,2531.3,2608.58
D,2021-06-12,21,2497.7,2583.79
D,2021-06-12,22,2437.5,2541.29
D,2021-06-12,23,2332.3,2419.33
D,2021-06-12,24,2244.9,2273.84
T,24 lines
