C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200726_20200726.csv
C,Time period: 2020-07-26 to 2020-07-26
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-31 01:31:06 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-26,01,2737.4,2869.7
D,2020-07-26,02,2655.7,2742.1
D,2020-07-26,03,2475.3,2652.6
D,2020-07-26,04,2384.5,2588.0
D,2020-07-26,05,2354.0,2560.8
D,2020-07-26,06,2343.0,2544.5
D,2020-07-26,07,2370.6,2598.3
D,2020-07-26,08,2510.4,2702.2
D,2020-07-26,09,2731.8,2901.2
D,2020-07-26,10,2965.6,3080.9
D,2020-07-26,11,3130.6,3279.3
D,2020-07-26,12,3454.5,3467.2
D,2020-07-26,13,3570.1,3590.4
D,2020-07-26,14,3687.9,3712.8
D,2020-07-26,15,3845.3,3842.6
D,2020-07-26,16,4042.8,3998.8
D,2020-07-26,17,4106.1,4052.1
D,2020-07-26,18,4139.8,4009.0
D,2020-07-26,19,4122.6,3994.5
D,2020-07-26,20,4005.5,3947.7
D,2020-07-26,21,3856.4,3913.6
D,2020-07-26,22,3806.9,3799.5
D,2020-07-26,23,3551.1,3552.1
D,2020-07-26,24,3290.3,3299.1
T,24 lines
