C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211014_20211014.csv
C,Time period: 2021-10-14 to 2021-10-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-18 23:49:52 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-14,01,2020.1,2084.77
D,2021-10-14,02,1950.4,1992.64
D,2021-10-14,03,1910.2,1934.37
D,2021-10-14,04,1895.3,1911.5
D,2021-10-14,05,1919.2,1944.45
D,2021-10-14,06,2051.0,2072.15
D,2021-10-14,07,2356.1,2325.03
D,2021-10-14,08,2464.2,2509.53
D,2021-10-14,09,2586.0,2629.31
D,2021-10-14,10,2605.7,2708.73
D,2021-10-14,11,2658.1,2764.62
D,2021-10-14,12,2717.1,2805.82
D,2021-10-14,13,2774.3,2869.79
D,2021-10-14,14,2853.5,2894.21
D,2021-10-14,15,2862.7,2915.62
D,2021-10-14,16,2920.6,2949.61
D,2021-10-14,17,2939.2,2975.04
D,2021-10-14,18,2989.5,2975.38
D,2021-10-14,19,2966.9,2953.66
D,2021-10-14,20,2848.2,2889.36
D,2021-10-14,21,2746.4,2783.33
D,2021-10-14,22,2575.1,2637.33
D,2021-10-14,23,2384.8,2458.46
D,2021-10-14,24,2203.6,2278.69
T,24 lines
