C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210120_20210120.csv
C,Time period: 2021-01-20 to 2021-01-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-24 13:44:33 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-20,01,2254.9,2299.83
D,2021-01-20,02,2178.8,2239.54
D,2021-01-20,03,2158.6,2210.39
D,2021-01-20,04,2176.6,2214.24
D,2021-01-20,05,2224.3,2277.89
D,2021-01-20,06,2403.0,2426.27
D,2021-01-20,07,2671.1,2673.15
D,2021-01-20,08,2924.5,2881.46
D,2021-01-20,09,2952.7,2997.91
D,2021-01-20,10,2908.5,3061.87
D,2021-01-20,11,2873.6,3056.26
D,2021-01-20,12,2860.7,3006.45
D,2021-01-20,13,2827.2,2929.2
D,2021-01-20,14,2863.9,2920.1
D,2021-01-20,15,2896.0,2962.03
D,2021-01-20,16,2946.1,2994.16
D,2021-01-20,17,3101.2,3106.08
D,2021-01-20,18,3298.6,3260.36
D,2021-01-20,19,3215.7,3217.54
D,2021-01-20,20,3136.6,3125.11
D,2021-01-20,21,3025.1,2999.58
D,2021-01-20,22,2874.2,2849.45
D,2021-01-20,23,2682.6,2680.75
D,2021-01-20,24,2523.9,2525.83
T,24 lines
