"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20180327_20180410.csv"
"C","Report for: 03/27/2018 - 04/10/2018"
"C","Report generated: 04/13/2020 22:56:59 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/27/2018","01",12007.14
"D","03/27/2018","02",11737.62
"D","03/27/2018","03",11656.37
"D","03/27/2018","04",11731.79
"D","03/27/2018","05",12127.82
"D","03/27/2018","06",12956.99
"D","03/27/2018","07",14699.58
"D","03/27/2018","08",15177.29
"D","03/27/2018","09",14624.44
"D","03/27/2018","10",13851.94
"D","03/27/2018","11",13279.48
"D","03/27/2018","12",12894.31
"D","03/27/2018","13",12620.16
"D","03/27/2018","14",12948.82
"D","03/27/2018","15",13164.59
"D","03/27/2018","16",13322.94
"D","03/27/2018","17",13572.64
"D","03/27/2018","18",14213.33
"D","03/27/2018","19",14732.42
"D","03/27/2018","20",15256.59
"D","03/27/2018","21",14902.43
"D","03/27/2018","22",14058.65
"D","03/27/2018","23",12821.81
"D","03/27/2018","24",12050.78
"D","03/28/2018","01",11681.87
"D","03/28/2018","02",11660.64
"D","03/28/2018","03",11488.72
"D","03/28/2018","04",11461.7
"D","03/28/2018","05",11733.1
"D","03/28/2018","06",12227.41
"D","03/28/2018","07",13581.23
"D","03/28/2018","08",14560.94
"D","03/28/2018","09",14592.69
"D","03/28/2018","10",14430.02
"D","03/28/2018","11",14045.95
"D","03/28/2018","12",13234.85
"D","03/28/2018","13",12632.19
"D","03/28/2018","14",12502.39
"D","03/28/2018","15",12657.94
"D","03/28/2018","16",12760.9
"D","03/28/2018","17",13153.06
"D","03/28/2018","18",13577.41
"D","03/28/2018","19",14003.8
"D","03/28/2018","20",14581.66
"D","03/28/2018","21",14384.29
"D","03/28/2018","22",13546.6
"D","03/28/2018","23",12400.72
"D","03/28/2018","24",11565.6
"D","03/29/2018","01",11149.7
"D","03/29/2018","02",10845.05
"D","03/29/2018","03",10689.88
"D","03/29/2018","04",10957.29
"D","03/29/2018","05",11104.9
"D","03/29/2018","06",11720.81
"D","03/29/2018","07",13248.95
"D","03/29/2018","08",14082.09
"D","03/29/2018","09",13914.38
"D","03/29/2018","10",13725.07
"D","03/29/2018","11",13407.87
"D","03/29/2018","12",13084.4
"D","03/29/2018","13",13458.33
"D","03/29/2018","14",13645.28
"D","03/29/2018","15",13338.61
"D","03/29/2018","16",13438.47
"D","03/29/2018","17",13716.75
"D","03/29/2018","18",14075.9
"D","03/29/2018","19",14331.32
"D","03/29/2018","20",14586.3
"D","03/29/2018","21",14210.17
"D","03/29/2018","22",13382.78
"D","03/29/2018","23",12392.01
"D","03/29/2018","24",11678.1
"D","03/30/2018","01",10975.3
"D","03/30/2018","02",10567.69
"D","03/30/2018","03",10386.43
"D","03/30/2018","04",10545.16
"D","03/30/2018","05",10761.55
"D","03/30/2018","06",11383.05
"D","03/30/2018","07",12268.93
"D","03/30/2018","08",13007.89
"D","03/30/2018","09",13545.96
"D","03/30/2018","10",13795.51
"D","03/30/2018","11",13820.66
"D","03/30/2018","12",13764.39
"D","03/30/2018","13",13627.88
"D","03/30/2018","14",13537.25
"D","03/30/2018","15",13182.34
"D","03/30/2018","16",12968.97
"D","03/30/2018","17",13146.49
"D","03/30/2018","18",13481.62
"D","03/30/2018","19",13602.6
"D","03/30/2018","20",13773.25
"D","03/30/2018","21",13482.64
"D","03/30/2018","22",12846.0
"D","03/30/2018","23",12009.94
"D","03/30/2018","24",11319.57
"D","03/31/2018","01",10641.85
"D","03/31/2018","02",10242.71
"D","03/31/2018","03",10303.91
"D","03/31/2018","04",10499.46
"D","03/31/2018","05",10427.07
"D","03/31/2018","06",10813.69
"D","03/31/2018","07",11401.27
"D","03/31/2018","08",11566.94
"D","03/31/2018","09",11766.57
"D","03/31/2018","10",11589.79
"D","03/31/2018","11",11264.64
"D","03/31/2018","12",10947.53
"D","03/31/2018","13",10806.61
"D","03/31/2018","14",10783.04
"D","03/31/2018","15",10432.68
"D","03/31/2018","16",10720.97
"D","03/31/2018","17",10958.68
"D","03/31/2018","18",11626.53
"D","03/31/2018","19",12344.28
"D","03/31/2018","20",13026.24
"D","03/31/2018","21",13078.85
"D","03/31/2018","22",12619.98
"D","03/31/2018","23",11880.58
"D","03/31/2018","24",10990.68
"D","04/01/2018","01",10400.6
"D","04/01/2018","02",10344.84
"D","04/01/2018","03",10342.3
"D","04/01/2018","04",10279.96
"D","04/01/2018","05",10331.92
"D","04/01/2018","06",10303.71
"D","04/01/2018","07",10488.24
"D","04/01/2018","08",11145.55
"D","04/01/2018","09",11687.58
"D","04/01/2018","10",11897.09
"D","04/01/2018","11",11756.41
"D","04/01/2018","12",11546.25
"D","04/01/2018","13",11316.74
"D","04/01/2018","14",10917.85
"D","04/01/2018","15",10570.66
"D","04/01/2018","16",10538.82
"D","04/01/2018","17",10780.92
"D","04/01/2018","18",10983.4
"D","04/01/2018","19",11724.0
"D","04/01/2018","20",12797.76
"D","04/01/2018","21",13073.79
"D","04/01/2018","22",12518.64
"D","04/01/2018","23",11629.87
"D","04/01/2018","24",10756.89
"D","04/02/2018","01",10514.42
"D","04/02/2018","02",10520.16
"D","04/02/2018","03",10417.76
"D","04/02/2018","04",10472.32
"D","04/02/2018","05",10855.61
"D","04/02/2018","06",11987.08
"D","04/02/2018","07",13373.75
"D","04/02/2018","08",14422.57
"D","04/02/2018","09",14907.24
"D","04/02/2018","10",15191.4
"D","04/02/2018","11",15287.97
"D","04/02/2018","12",15087.19
"D","04/02/2018","13",14649.94
"D","04/02/2018","14",14212.95
"D","04/02/2018","15",13915.84
"D","04/02/2018","16",13853.2
"D","04/02/2018","17",13772.14
"D","04/02/2018","18",13927.39
"D","04/02/2018","19",14518.31
"D","04/02/2018","20",15191.7
"D","04/02/2018","21",15088.29
"D","04/02/2018","22",14184.7
"D","04/02/2018","23",12937.61
"D","04/02/2018","24",11838.67
"D","04/03/2018","01",11395.97
"D","04/03/2018","02",11344.87
"D","04/03/2018","03",11229.64
"D","04/03/2018","04",11270.96
"D","04/03/2018","05",11422.13
"D","04/03/2018","06",12176.28
"D","04/03/2018","07",13896.14
"D","04/03/2018","08",14684.94
"D","04/03/2018","09",14328.23
"D","04/03/2018","10",13751.03
"D","04/03/2018","11",13863.92
"D","04/03/2018","12",14087.22
"D","04/03/2018","13",14251.96
"D","04/03/2018","14",14439.47
"D","04/03/2018","15",14386.06
"D","04/03/2018","16",14513.7
"D","04/03/2018","17",14853.7
"D","04/03/2018","18",15362.66
"D","04/03/2018","19",15529.01
"D","04/03/2018","20",15567.89
"D","04/03/2018","21",15156.6
"D","04/03/2018","22",14175.58
"D","04/03/2018","23",13113.65
"D","04/03/2018","24",12283.6
"D","04/04/2018","01",11377.28
"D","04/04/2018","02",11059.28
"D","04/04/2018","03",10924.12
"D","04/04/2018","04",10903.36
"D","04/04/2018","05",11210.03
"D","04/04/2018","06",11760.03
"D","04/04/2018","07",13411.34
"D","04/04/2018","08",14477.1
"D","04/04/2018","09",14681.69
"D","04/04/2018","10",14694.43
"D","04/04/2018","11",14672.71
"D","04/04/2018","12",14569.53
"D","04/04/2018","13",14479.28
