"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201112.csv"
"C","Report for: 11/12/2020 - 11/12/2020"
"C","Report generated: 11/25/2020 18:48:53 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/12/2020","01",10560.18
"D","11/12/2020","02",10409.83
"D","11/12/2020","03",10540.92
"D","11/12/2020","04",10210.95
"D","11/12/2020","05",10429.05
"D","11/12/2020","06",10665.21
"D","11/12/2020","07",11913.85
"D","11/12/2020","08",12626.76
"D","11/12/2020","09",13183.27
"D","11/12/2020","10",13464.45
"D","11/12/2020","11",13603.96
"D","11/12/2020","12",13680.5
"D","11/12/2020","13",13664.38
"D","11/12/2020","14",13640.95
"D","11/12/2020","15",13539.18
"D","11/12/2020","16",13636.0
"D","11/12/2020","17",14273.86
"D","11/12/2020","18",14862.05
"D","11/12/2020","19",14527.52
"D","11/12/2020","20",13888.62
"D","11/12/2020","21",13160.16
"D","11/12/2020","22",12266.95
"D","11/12/2020","23",11343.98
"D","11/12/2020","24",11014.93
"T","24 lines"
