"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170101_20170115.csv"
"C","Report for: 01/01/2017 - 01/15/2017"
"C","Report generated: 04/13/2020 22:50:03 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/01/2017","01",12268.9
"D","01/01/2017","02",11823.69
"D","01/01/2017","03",11790.9
"D","01/01/2017","04",11870.63
"D","01/01/2017","05",11818.36
"D","01/01/2017","06",11986.09
"D","01/01/2017","07",12354.74
"D","01/01/2017","08",12257.39
"D","01/01/2017","09",12190.65
"D","01/01/2017","10",12406.26
"D","01/01/2017","11",12633.22
"D","01/01/2017","12",12566.16
"D","01/01/2017","13",12583.67
"D","01/01/2017","14",12610.76
"D","01/01/2017","15",12785.02
"D","01/01/2017","16",13202.11
"D","01/01/2017","17",14373.08
"D","01/01/2017","18",15558.37
"D","01/01/2017","19",15536.75
"D","01/01/2017","20",15230.5
"D","01/01/2017","21",14807.87
"D","01/01/2017","22",14191.15
"D","01/01/2017","23",13346.23
"D","01/01/2017","24",12516.37
"D","01/02/2017","01",12316.98
"D","01/02/2017","02",12043.25
"D","01/02/2017","03",12066.25
"D","01/02/2017","04",12079.48
"D","01/02/2017","05",12291.74
"D","01/02/2017","06",12562.01
"D","01/02/2017","07",12842.11
"D","01/02/2017","08",13434.78
"D","01/02/2017","09",14029.16
"D","01/02/2017","10",14589.28
"D","01/02/2017","11",14916.38
"D","01/02/2017","12",14999.29
"D","01/02/2017","13",14997.45
"D","01/02/2017","14",14973.99
"D","01/02/2017","15",14975.35
"D","01/02/2017","16",15217.73
"D","01/02/2017","17",16267.86
"D","01/02/2017","18",17232.08
"D","01/02/2017","19",16978.72
"D","01/02/2017","20",16459.73
"D","01/02/2017","21",15749.08
"D","01/02/2017","22",14706.17
"D","01/02/2017","23",13380.67
"D","01/02/2017","24",12248.36
"D","01/03/2017","01",11904.59
"D","01/03/2017","02",12049.51
"D","01/03/2017","03",12077.3
"D","01/03/2017","04",11908.61
"D","01/03/2017","05",12012.43
"D","01/03/2017","06",12624.78
"D","01/03/2017","07",14115.36
"D","01/03/2017","08",15220.45
"D","01/03/2017","09",15484.01
"D","01/03/2017","10",15649.42
"D","01/03/2017","11",15835.33
"D","01/03/2017","12",15916.62
"D","01/03/2017","13",15919.4
"D","01/03/2017","14",15937.99
"D","01/03/2017","15",15890.03
"D","01/03/2017","16",16045.58
"D","01/03/2017","17",16914.19
"D","01/03/2017","18",17573.58
"D","01/03/2017","19",17371.86
"D","01/03/2017","20",16826.77
"D","01/03/2017","21",16058.84
"D","01/03/2017","22",14932.44
"D","01/03/2017","23",13619.98
"D","01/03/2017","24",13092.22
"D","01/04/2017","01",12613.27
"D","01/04/2017","02",12359.26
"D","01/04/2017","03",12146.05
"D","01/04/2017","04",12138.03
"D","01/04/2017","05",12425.23
"D","01/04/2017","06",12928.89
"D","01/04/2017","07",14025.29
"D","01/04/2017","08",14991.29
"D","01/04/2017","09",15157.88
"D","01/04/2017","10",15109.31
"D","01/04/2017","11",15059.38
