C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200610_20200610.csv
C,Time period: 2020-06-10 to 2020-06-10
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-16 19:49:44 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-10,01,2051.2,2101.7
D,2020-06-10,02,1937.4,1995.1
D,2020-06-10,03,1877.9,1935.4
D,2020-06-10,04,1856.3,1905.3
D,2020-06-10,05,1875.4,1918.2
D,2020-06-10,06,1987.5,1976.3
D,2020-06-10,07,2201.8,2146.0
D,2020-06-10,08,2411.0,2298.0
D,2020-06-10,09,2464.8,2417.4
D,2020-06-10,10,2548.8,2476.9
D,2020-06-10,11,2601.7,2506.0
D,2020-06-10,12,2664.4,2526.4
D,2020-06-10,13,2700.0,2593.1
D,2020-06-10,14,2738.5,2660.1
D,2020-06-10,15,2770.6,2700.7
D,2020-06-10,16,2804.2,2741.9
D,2020-06-10,17,2783.9,2788.9
D,2020-06-10,18,2931.7,2811.3
D,2020-06-10,19,2910.3,2732.9
D,2020-06-10,20,2856.9,2660.6
D,2020-06-10,21,2794.5,2614.9
D,2020-06-10,22,2672.6,2527.5
D,2020-06-10,23,2465.2,2383.7
D,2020-06-10,24,2261.4,2232.9
T,24 lines
