C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210503_20210503.csv
C,Time period: 2021-05-03 to 2021-05-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-15 20:17:13 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-03,01,1944.6,1864.61
D,2021-05-03,02,1863.2,1799.85
D,2021-05-03,03,1819.2,1763.92
D,2021-05-03,04,1821.2,1759.29
D,2021-05-03,05,1868.0,1794.34
D,2021-05-03,06,1978.8,1915.85
D,2021-05-03,07,2212.4,2122.33
D,2021-05-03,08,2411.6,2317.51
D,2021-05-03,09,2535.5,2386.68
D,2021-05-03,10,2564.7,2406.54
D,2021-05-03,11,2572.0,2376.44
D,2021-05-03,12,2621.0,2358.22
D,2021-05-03,13,2577.2,2354.56
D,2021-05-03,14,2537.8,2353.56
D,2021-05-03,15,2539.3,2369.57
D,2021-05-03,16,2514.1,2442.83
D,2021-05-03,17,2584.8,2455.92
D,2021-05-03,18,2650.7,2481.6
D,2021-05-03,19,2681.0,2474.23
D,2021-05-03,20,2671.5,2489.17
D,2021-05-03,21,2615.4,2453.48
D,2021-05-03,22,2433.8,2316.71
D,2021-05-03,23,2281.7,2143.48
D,2021-05-03,24,2079.8,1978.21
T,24 lines
