C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200617_20200617.csv
C,Time period: 2020-06-17 to 2020-06-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-21 12:49:19 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-17,01,1923.5,2020.8
D,2020-06-17,02,1835.1,1920.6
D,2020-06-17,03,1793.1,1868.7
D,2020-06-17,04,1770.3,1840.7
D,2020-06-17,05,1811.8,1856.3
D,2020-06-17,06,1904.8,1920.7
D,2020-06-17,07,2107.5,2091.4
D,2020-06-17,08,2320.8,2290.9
D,2020-06-17,09,2409.0,2450.6
D,2020-06-17,10,2445.7,2534.0
D,2020-06-17,11,2497.3,2597.2
D,2020-06-17,12,2556.3,2658.9
D,2020-06-17,13,2636.6,2718.2
D,2020-06-17,14,2648.4,2776.6
D,2020-06-17,15,2734.9,2824.1
D,2020-06-17,16,2762.0,2891.3
D,2020-06-17,17,2826.8,2985.5
D,2020-06-17,18,2887.1,3060.1
D,2020-06-17,19,2904.4,3040.1
D,2020-06-17,20,2827.8,2955.6
D,2020-06-17,21,2761.3,2854.6
D,2020-06-17,22,2645.3,2779.2
D,2020-06-17,23,2403.7,2609.9
D,2020-06-17,24,2218.9,2412.3
T,24 lines
