C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210625_20210625.csv
C,Time period: 2021-06-25 to 2021-06-25
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-30 23:21:20 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-25,01,2207.8,2186.47
D,2021-06-25,02,2093.4,2092.66
D,2021-06-25,03,2033.0,2040.11
D,2021-06-25,04,2017.2,2015.0
D,2021-06-25,05,2050.1,2042.89
D,2021-06-25,06,2140.0,2138.18
D,2021-06-25,07,2330.0,2341.26
D,2021-06-25,08,2583.8,2532.18
D,2021-06-25,09,2729.7,2684.82
D,2021-06-25,10,2814.0,2764.74
D,2021-06-25,11,2900.4,2830.11
D,2021-06-25,12,3016.0,2880.35
D,2021-06-25,13,3085.7,2892.54
D,2021-06-25,14,3127.3,2865.52
D,2021-06-25,15,3172.4,2851.96
D,2021-06-25,16,3192.7,2857.08
D,2021-06-25,17,3208.4,2885.22
D,2021-06-25,18,3257.2,2879.62
D,2021-06-25,19,3209.7,2811.75
D,2021-06-25,20,3098.7,2754.74
D,2021-06-25,21,3035.1,2710.56
D,2021-06-25,22,2914.9,2648.49
D,2021-06-25,23,2753.0,2530.1
D,2021-06-25,24,2589.7,2388.28
T,24 lines
