"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210805.csv"
"C","Report for: 08/05/2021 - 08/05/2021"
"C","Report generated: 09/24/2021 07:16:43 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","08/05/2021","01",11879.4
"D","08/05/2021","02",11926.13
"D","08/05/2021","03",11618.28
"D","08/05/2021","04",11503.07
"D","08/05/2021","05",11657.11
"D","08/05/2021","06",12032.29
"D","08/05/2021","07",12576.04
"D","08/05/2021","08",13542.43
"D","08/05/2021","09",14298.98
"D","08/05/2021","10",14728.02
"D","08/05/2021","11",14946.12
"D","08/05/2021","12",14828.49
"D","08/05/2021","13",14666.67
"D","08/05/2021","14",14641.8
"D","08/05/2021","15",14774.91
"D","08/05/2021","16",14874.68
"D","08/05/2021","17",15145.44
"D","08/05/2021","18",15546.32
"D","08/05/2021","19",15613.38
"D","08/05/2021","20",15506.43
"D","08/05/2021","21",15394.46
"D","08/05/2021","22",14758.35
"D","08/05/2021","23",13691.74
"D","08/05/2021","24",12621.34
"T","24 lines"
