"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201224.csv"
"C","Report for: 12/24/2020 - 12/24/2020"
"C","Report generated: 01/15/2021 12:28:44 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/24/2020","01",12061.2
"D","12/24/2020","02",11529.12
"D","12/24/2020","03",11517.2
"D","12/24/2020","04",11455.59
"D","12/24/2020","05",11602.06
"D","12/24/2020","06",11877.86
"D","12/24/2020","07",12662.01
"D","12/24/2020","08",13412.51
"D","12/24/2020","09",13810.45
"D","12/24/2020","10",13679.51
"D","12/24/2020","11",13392.97
"D","12/24/2020","12",13343.03
"D","12/24/2020","13",13449.67
"D","12/24/2020","14",13664.47
"D","12/24/2020","15",13966.02
"D","12/24/2020","16",14279.78
"D","12/24/2020","17",15150.3
"D","12/24/2020","18",15467.51
"D","12/24/2020","19",14828.18
"D","12/24/2020","20",14086.63
"D","12/24/2020","21",13480.95
"D","12/24/2020","22",13101.34
"D","12/24/2020","23",12581.46
"D","12/24/2020","24",11973.49
"T","24 lines"
