"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201019.csv"
"C","Report for: 10/19/2020 - 10/19/2020"
"C","Report generated: 10/28/2020 01:32:08 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/19/2020","01",9782.54
"D","10/19/2020","02",9508.44
"D","10/19/2020","03",9603.23
"D","10/19/2020","04",9671.26
"D","10/19/2020","05",10181.77
"D","10/19/2020","06",10553.8
"D","10/19/2020","07",11681.4
"D","10/19/2020","08",12817.78
"D","10/19/2020","09",12933.95
"D","10/19/2020","10",12513.14
"D","10/19/2020","11",12174.96
"D","10/19/2020","12",12112.46
"D","10/19/2020","13",12080.65
"D","10/19/2020","14",12168.66
"D","10/19/2020","15",12144.85
"D","10/19/2020","16",12409.92
"D","10/19/2020","17",12943.21
"D","10/19/2020","18",13816.07
"D","10/19/2020","19",14396.5
"D","10/19/2020","20",13954.35
"D","10/19/2020","21",13213.32
"D","10/19/2020","22",12253.26
"D","10/19/2020","23",11200.91
"D","10/19/2020","24",10359.22
"T","24 lines"
