C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200713_20200713.csv
C,Time period: 2020-07-13 to 2020-07-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-16 17:57:01 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-13,01,2854.3,3071.6
D,2020-07-13,02,2688.3,2905.1
D,2020-07-13,03,2608.6,2804.3
D,2020-07-13,04,2567.9,2748.5
D,2020-07-13,05,2583.6,2760.3
D,2020-07-13,06,2661.0,2840.8
D,2020-07-13,07,2924.9,3020.8
D,2020-07-13,08,3153.6,3216.7
D,2020-07-13,09,3303.0,3360.5
D,2020-07-13,10,3450.3,3469.9
D,2020-07-13,11,3569.8,3538.5
D,2020-07-13,12,3677.6,3629.8
D,2020-07-13,13,3780.6,3848.7
D,2020-07-13,14,3804.8,4019.0
D,2020-07-13,15,3767.1,3951.0
D,2020-07-13,16,3808.3,3968.8
D,2020-07-13,17,3832.6,3959.3
D,2020-07-13,18,3829.1,3908.8
D,2020-07-13,19,3789.9,3745.1
D,2020-07-13,20,3655.2,3607.8
D,2020-07-13,21,3582.5,3493.1
D,2020-07-13,22,3417.4,3371.0
D,2020-07-13,23,3139.7,3159.1
D,2020-07-13,24,2840.9,2935.0
T,24 lines
