C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200507_20200507.csv
C,Time period: 2020-05-07 to 2020-05-07
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-12 20:41:49 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-07,01,1899.7,1885.6
D,2020-05-07,02,1896.0,1816.0
D,2020-05-07,03,1778.8,1784.4
D,2020-05-07,04,1777.7,1779.7
D,2020-05-07,05,1829.0,1814.1
D,2020-05-07,06,1947.1,1901.5
D,2020-05-07,07,2134.4,2022.9
D,2020-05-07,08,2340.3,2125.6
D,2020-05-07,09,2314.0,2179.1
D,2020-05-07,10,2319.7,2185.0
D,2020-05-07,11,2325.3,2173.8
D,2020-05-07,12,2332.7,2232.9
D,2020-05-07,13,2333.1,2286.8
D,2020-05-07,14,2321.0,2224.0
D,2020-05-07,15,2314.1,2183.2
D,2020-05-07,16,2369.9,2208.6
D,2020-05-07,17,2404.0,2239.6
D,2020-05-07,18,2574.4,2314.6
D,2020-05-07,19,2566.6,2335.8
D,2020-05-07,20,2514.3,2340.8
D,2020-05-07,21,2529.7,2344.1
D,2020-05-07,22,2417.4,2243.2
D,2020-05-07,23,2257.3,2109.5
D,2020-05-07,24,2085.8,1973.5
T,24 lines
