C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210330_20210330.csv
C,Time period: 2021-03-30 to 2021-03-30
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-03 15:33:27 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-30,01,1961.4,2055.68
D,2021-03-30,02,1907.0,2001.49
D,2021-03-30,03,1907.2,1983.9
D,2021-03-30,04,1915.4,1995.96
D,2021-03-30,05,1973.8,2061.52
D,2021-03-30,06,2111.0,2216.16
D,2021-03-30,07,2407.0,2457.52
D,2021-03-30,08,2535.6,2617.17
D,2021-03-30,09,2484.0,2607.41
D,2021-03-30,10,2363.5,2539.51
D,2021-03-30,11,2319.9,2469.73
D,2021-03-30,12,2298.6,2428.55
D,2021-03-30,13,2232.3,2408.31
D,2021-03-30,14,2281.5,2375.18
D,2021-03-30,15,2292.4,2341.68
D,2021-03-30,16,2304.8,2345.64
D,2021-03-30,17,2370.4,2399.87
D,2021-03-30,18,2524.4,2494.99
D,2021-03-30,19,2573.1,2547.05
D,2021-03-30,20,2518.7,2608.51
D,2021-03-30,21,2454.8,2551.5
D,2021-03-30,22,2364.7,2418.27
D,2021-03-30,23,2191.6,2251.66
D,2021-03-30,24,2047.1,2096.69
T,24 lines
