C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211114_20211114.csv
C,Time period: 2021-11-14 to 2021-11-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-11-17 17:53:17 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-11-14,01,2102.6,2026.28
D,2021-11-14,02,2037.1,1960.85
D,2021-11-14,03,1989.9,1925.01
D,2021-11-14,04,1984.8,1912.17
D,2021-11-14,05,1986.9,1932.04
D,2021-11-14,06,2083.2,1985.19
D,2021-11-14,07,2165.1,2064.95
D,2021-11-14,08,2256.1,2133.63
D,2021-11-14,09,2252.8,2169.5
D,2021-11-14,10,2234.3,2183.43
D,2021-11-14,11,2183.9,2195.69
D,2021-11-14,12,2231.6,2269.14
D,2021-11-14,13,2282.4,2394.2
D,2021-11-14,14,2305.6,2441.5
D,2021-11-14,15,2332.6,2461.36
D,2021-11-14,16,2421.0,2476.99
D,2021-11-14,17,2587.3,2620.87
D,2021-11-14,18,2718.6,2722.2
D,2021-11-14,19,2734.2,2704.66
D,2021-11-14,20,2637.2,2640.6
D,2021-11-14,21,2551.4,2540.69
D,2021-11-14,22,2430.1,2411.77
D,2021-11-14,23,2293.4,2240.27
D,2021-11-14,24,2159.6,2090.84
T,24 lines
