"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200416.csv"
"C","Report for: 04/16/2020 - 04/16/2020"
"C","Report generated: 04/30/2020 18:40:28 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/16/2020","01",10236.13
"D","04/16/2020","02",10268.11
"D","04/16/2020","03",10066.84
"D","04/16/2020","04",10037.01
"D","04/16/2020","05",10258.24
"D","04/16/2020","06",10648.66
"D","04/16/2020","07",11236.6
"D","04/16/2020","08",11900.47
"D","04/16/2020","09",11987.14
"D","04/16/2020","10",11591.84
"D","04/16/2020","11",11538.51
"D","04/16/2020","12",11675.77
"D","04/16/2020","13",12027.77
"D","04/16/2020","14",11728.41
"D","04/16/2020","15",11477.13
"D","04/16/2020","16",11409.08
"D","04/16/2020","17",11639.07
"D","04/16/2020","18",12202.06
"D","04/16/2020","19",12789.7
"D","04/16/2020","20",13208.53
"D","04/16/2020","21",13192.92
"D","04/16/2020","22",12511.8
"D","04/16/2020","23",11650.92
"D","04/16/2020","24",11001.85
"T","24 lines"
