"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201003.csv"
"C","Report for: 10/03/2020 - 10/03/2020"
"C","Report generated: 10/10/2020 00:21:21 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/03/2020","01",10066.72
"D","10/03/2020","02",9553.42
"D","10/03/2020","03",9534.12
"D","10/03/2020","04",9451.86
"D","10/03/2020","05",9525.76
"D","10/03/2020","06",9834.26
"D","10/03/2020","07",10157.8
"D","10/03/2020","08",10408.25
"D","10/03/2020","09",10627.42
"D","10/03/2020","10",10457.85
"D","10/03/2020","11",10165.95
"D","10/03/2020","12",9977.96
"D","10/03/2020","13",10067.36
"D","10/03/2020","14",10199.64
"D","10/03/2020","15",10222.18
"D","10/03/2020","16",10544.56
"D","10/03/2020","17",11163.93
"D","10/03/2020","18",12041.51
"D","10/03/2020","19",12650.86
"D","10/03/2020","20",12710.61
"D","10/03/2020","21",12182.97
"D","10/03/2020","22",11548.82
"D","10/03/2020","23",10791.6
"D","10/03/2020","24",10031.01
"T","24 lines"
