"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210301.csv"
"C","Report for: 03/01/2021 - 03/01/2021"
"C","Report generated: 03/07/2021 00:40:33 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/01/2021","01",12036.58
"D","03/01/2021","02",11735.24
"D","03/01/2021","03",11600.71
"D","03/01/2021","04",11649.71
"D","03/01/2021","05",11959.48
"D","03/01/2021","06",12278.42
"D","03/01/2021","07",13063.57
"D","03/01/2021","08",14091.55
"D","03/01/2021","09",14533.98
"D","03/01/2021","10",14696.13
"D","03/01/2021","11",14759.77
"D","03/01/2021","12",15006.99
"D","03/01/2021","13",14997.61
"D","03/01/2021","14",14667.08
"D","03/01/2021","15",14554.36
"D","03/01/2021","16",14451.55
"D","03/01/2021","17",14641.01
"D","03/01/2021","18",15716.63
"D","03/01/2021","19",16373.75
"D","03/01/2021","20",15924.61
"D","03/01/2021","21",15278.2
"D","03/01/2021","22",14496.54
"D","03/01/2021","23",13786.07
"D","03/01/2021","24",13187.46
"T","24 lines"
