C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201013_20201013.csv
C,Time period: 2020-10-13 to 2020-10-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-16 05:47:37 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-13,01,1944.3,1903.1
D,2020-10-13,02,1875.3,1832.6
D,2020-10-13,03,1841.5,1795.9
D,2020-10-13,04,1828.5,1789.0
D,2020-10-13,05,1860.0,1833.2
D,2020-10-13,06,2018.7,1971.6
D,2020-10-13,07,2293.7,2200.4
D,2020-10-13,08,2540.7,2428.3
D,2020-10-13,09,2604.6,2576.6
D,2020-10-13,10,2656.0,2651.2
D,2020-10-13,11,2691.0,2678.4
D,2020-10-13,12,2719.1,2745.7
D,2020-10-13,13,2735.9,2764.1
D,2020-10-13,14,2726.2,2753.4
D,2020-10-13,15,2694.3,2730.9
D,2020-10-13,16,2705.6,2740.2
D,2020-10-13,17,2793.6,2750.0
D,2020-10-13,18,2861.5,2801.8
D,2020-10-13,19,2876.5,2785.6
D,2020-10-13,20,2798.7,2684.6
D,2020-10-13,21,2673.3,2544.8
D,2020-10-13,22,2486.0,2376.2
D,2020-10-13,23,2295.9,2206.2
D,2020-10-13,24,2111.2,2041.4
T,24 lines
