C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211020_20211020.csv
C,Time period: 2021-10-20 to 2021-10-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-24 06:39:21 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-20,01,1893.7,1937.51
D,2021-10-20,02,1795.7,1854.82
D,2021-10-20,03,1771.2,1819.34
D,2021-10-20,04,1756.9,1810.34
D,2021-10-20,05,1789.9,1848.09
D,2021-10-20,06,1928.1,1994.19
D,2021-10-20,07,2189.7,2263.99
D,2021-10-20,08,2406.0,2453.51
D,2021-10-20,09,2496.6,2511.58
D,2021-10-20,10,2496.6,2534.16
D,2021-10-20,11,2487.6,2543.27
D,2021-10-20,12,2463.1,2549.26
D,2021-10-20,13,2505.3,2586.03
D,2021-10-20,14,2536.8,2596.23
D,2021-10-20,15,2538.1,2627.05
D,2021-10-20,16,2562.3,2688.39
D,2021-10-20,17,2597.4,2723.8
D,2021-10-20,18,2730.5,2758.99
D,2021-10-20,19,2842.2,2795.3
D,2021-10-20,20,2724.2,2721.73
D,2021-10-20,21,2568.4,2598.13
D,2021-10-20,22,2375.7,2452.22
D,2021-10-20,23,2198.5,2277.14
D,2021-10-20,24,2006.0,2109.44
T,24 lines
